koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,koi_pdisposition,hier_labels_5,hier_labels_10,dbscan_labels_5
0,1,0,0,-0.0869935253937629,FALSE POSITIVE,1,6,5
0,0,1,0,0.12074654439827082,FALSE POSITIVE,6,10,1
0,0,1,0,0.20002294925180955,FALSE POSITIVE,6,10,1
0,0,0,0,-0.08689739394082813,CANDIDATE,4,0,0
0,0,0,0,-0.08741009502314688,CANDIDATE,4,0,0
1,0,0,1,-0.08580790414090075,FALSE POSITIVE,11,5,7
0,0,0,1,-0.0862885614055746,FALSE POSITIVE,7,5,10
0,0,0,0,-0.0867371748526035,CANDIDATE,4,0,0
0,0,0,0,-0.08391731889985031,CANDIDATE,4,0,0
0,0,1,0,0.14894510392580282,FALSE POSITIVE,6,4,1
0,0,1,0,2.5733483031230078,FALSE POSITIVE,2,3,1
0,1,0,0,-0.08359688072340109,FALSE POSITIVE,1,0,5
0,0,1,0,0.04983357595005694,FALSE POSITIVE,8,1,1
0,0,1,0,0.13064808405055195,FALSE POSITIVE,6,10,1
0,0,0,0,-0.08523111542329215,CANDIDATE,4,0,0
0,0,0,0,-0.0867371748526035,CANDIDATE,4,0,0
0,0,1,0,0.007023035576440246,FALSE POSITIVE,8,1,1
0,0,1,0,0.07626972550711815,FALSE POSITIVE,8,4,1
0,0,1,0,0.09299659831776778,FALSE POSITIVE,8,3,1
1,1,0,1,-0.08686535012318321,FALSE POSITIVE,5,5,8
0,1,0,0,-0.08378914362927063,FALSE POSITIVE,1,0,5
1,0,0,0,-0.0857438165056109,FALSE POSITIVE,3,5,4
0,0,1,0,0.0722322044838579,FALSE POSITIVE,8,4,1
0,0,1,0,0.07075818887219146,FALSE POSITIVE,8,10,1
0,0,0,1,-0.08795483992311058,FALSE POSITIVE,7,5,10
0,0,0,0,-0.0860001670467703,CANDIDATE,4,0,0
0,1,0,1,0.3308258128783839,FALSE POSITIVE,14,4,9
0,1,0,0,-0.0823471718352491,FALSE POSITIVE,1,0,5
1,0,0,1,-0.08705761302905274,FALSE POSITIVE,11,5,7
0,0,0,1,-0.08811505901133518,FALSE POSITIVE,7,5,10
0,0,1,0,0.06393285571382291,FALSE POSITIVE,8,4,1
0,0,1,0,0.04070108792125397,FALSE POSITIVE,8,1,1
0,1,0,1,-0.08737805120550197,FALSE POSITIVE,14,6,9
0,1,0,0,0.08786958749458018,FALSE POSITIVE,1,6,5
0,0,1,0,0.09802747768802066,FALSE POSITIVE,8,1,1
0,0,1,1,0.11209471363414171,FALSE POSITIVE,13,3,11
0,0,1,0,0.16423000494243092,FALSE POSITIVE,6,4,1
0,0,1,0,0.019456036822670254,FALSE POSITIVE,8,1,1
0,1,0,0,-0.06065350728963644,FALSE POSITIVE,1,0,5
0,0,0,1,-0.0870255692114078,FALSE POSITIVE,7,5,10
0,0,1,0,0.3047421453154168,FALSE POSITIVE,6,3,1
1,1,0,0,-0.08648082431144413,FALSE POSITIVE,12,6,6
0,0,1,0,0.13939604626761584,FALSE POSITIVE,6,10,1
0,1,0,0,-0.08494272106448784,FALSE POSITIVE,1,0,5
0,0,0,0,-0.08542337832916168,CANDIDATE,4,0,0
0,0,1,0,0.19015345341717338,FALSE POSITIVE,6,10,1
0,0,1,0,0.058805844890635305,CANDIDATE,8,6,1
0,0,1,0,0.04880817378541941,FALSE POSITIVE,8,3,1
1,0,0,1,-0.0862885614055746,FALSE POSITIVE,11,5,7
0,0,1,0,0.389658262074462,FALSE POSITIVE,6,3,1
0,0,1,0,0.1501307251786649,FALSE POSITIVE,6,10,1
0,0,1,0,0.12411114525098774,FALSE POSITIVE,6,3,1
0,0,0,0,-0.07577818921803996,CANDIDATE,4,0,0
0,0,1,0,0.05137167919701324,FALSE POSITIVE,8,6,1
0,0,0,0,-0.08875593536423364,CANDIDATE,4,0,0
0,0,0,1,-0.07943118442956114,FALSE POSITIVE,7,5,10
0,0,1,0,0.08774141222400046,FALSE POSITIVE,8,4,1
0,0,1,0,0.8714370603658744,FALSE POSITIVE,6,2,1
0,0,0,0,-0.08253943474111863,CANDIDATE,4,0,0
1,0,0,0,-0.08491067724684291,FALSE POSITIVE,3,2,4
0,0,0,0,-0.0857438165056109,CANDIDATE,4,0,0
0,0,1,0,0.7315017087104971,FALSE POSITIVE,6,6,1
0,0,0,0,-0.08635264904086444,CANDIDATE,4,0,0
1,1,0,1,-0.08638469285850936,FALSE POSITIVE,5,5,8
0,0,1,0,0.13420494780913836,FALSE POSITIVE,6,4,1
0,0,1,0,0.0040750043531073655,FALSE POSITIVE,8,1,1
1,1,0,1,-0.004320475869862379,FALSE POSITIVE,5,6,8
0,1,0,0,-0.08542337832916168,FALSE POSITIVE,1,6,5
0,0,1,0,0.25766977719502543,FALSE POSITIVE,6,6,1
0,0,0,0,-0.06504351030699085,CANDIDATE,4,0,0
0,0,1,0,0.022500199498937893,FALSE POSITIVE,8,4,1
0,0,1,0,0.07928184436574087,FALSE POSITIVE,8,1,1
0,1,0,0,-0.0675108842656499,FALSE POSITIVE,1,0,5
0,0,1,0,0.11286376525761986,FALSE POSITIVE,8,4,1
0,0,1,0,0.04531539766212286,FALSE POSITIVE,8,10,1
0,0,1,0,0.14634955469656408,FALSE POSITIVE,6,4,1
0,1,0,0,-0.07436826124166335,FALSE POSITIVE,1,6,5
0,1,0,1,0.2634697081887564,FALSE POSITIVE,14,3,9
1,0,0,1,-0.06840811115970774,FALSE POSITIVE,11,5,7
1,1,0,1,-0.08741009502314688,FALSE POSITIVE,5,6,8
0,0,1,0,-0.006211061110912817,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08548746596445153,CANDIDATE,4,0,0
0,0,0,1,-0.08564768505267613,FALSE POSITIVE,7,5,10
0,0,1,0,0.17204869644779205,FALSE POSITIVE,6,4,1
0,0,0,1,-0.08705761302905274,FALSE POSITIVE,7,5,10
1,0,1,1,-0.04485590519068957,FALSE POSITIVE,10,1,3
0,0,1,0,0.2921489249809623,FALSE POSITIVE,6,10,1
0,1,0,0,0.23559158683767373,FALSE POSITIVE,1,4,5
0,0,1,0,0.07883323091871199,FALSE POSITIVE,8,10,1
0,0,1,0,0.2895533757517235,FALSE POSITIVE,6,10,1
0,0,0,0,-0.08686535012318321,CANDIDATE,4,0,0
0,0,1,0,0.29391133495143296,FALSE POSITIVE,6,1,1
0,1,0,1,-0.06084577019550599,FALSE POSITIVE,14,6,9
0,0,0,0,-0.08350074927046632,CANDIDATE,4,0,0
0,1,0,1,-0.08539133451151676,FALSE POSITIVE,14,6,9
0,0,1,0,0.00961858480567899,FALSE POSITIVE,8,1,1
0,0,1,1,-0.08587199177619059,FALSE POSITIVE,13,6,11
0,0,1,0,0.03297852786882762,FALSE POSITIVE,8,1,1
0,1,0,0,0.252895248365932,FALSE POSITIVE,1,6,5
0,0,1,0,0.35988955548232876,FALSE POSITIVE,6,6,1
1,0,0,1,-0.08744213884079181,FALSE POSITIVE,11,5,7
0,0,1,0,0.30804265853284385,FALSE POSITIVE,6,10,1
0,0,1,0,0.2377705664375285,FALSE POSITIVE,6,6,1
0,0,0,0,-0.08766644556430628,CANDIDATE,4,0,0
0,1,0,0,0.06809855200766288,FALSE POSITIVE,1,3,5
0,1,0,0,0.0823900946772984,FALSE POSITIVE,1,10,5
0,1,0,0,-0.08491067724684291,FALSE POSITIVE,1,6,5
1,0,1,0,-0.0867371748526035,FALSE POSITIVE,17,6,2
0,0,1,0,0.1302956020564578,FALSE POSITIVE,6,1,1
0,0,1,0,0.09741864515276713,FALSE POSITIVE,8,4,1
0,0,0,0,-0.08510294015271246,CANDIDATE,4,0,0
1,0,1,0,-0.003166898434645165,FALSE POSITIVE,17,1,2
0,0,0,0,-0.07331081525938091,CANDIDATE,4,0,0
0,0,0,0,-0.08154607639412605,CANDIDATE,4,0,0
1,0,1,0,-0.08394936271749524,FALSE POSITIVE,17,6,2
0,0,1,1,-0.06126233982488998,FALSE POSITIVE,13,6,11
0,0,1,0,0.04544357293270254,FALSE POSITIVE,8,6,1
0,0,0,0,-0.08087315622358267,CANDIDATE,4,0,0
0,0,1,0,0.0380414510567254,FALSE POSITIVE,8,1,1
0,0,1,0,0.08537016971827621,FALSE POSITIVE,8,4,1
1,0,0,1,-0.08641673667615428,FALSE POSITIVE,11,5,7
0,0,1,0,0.045603792020927146,FALSE POSITIVE,8,1,1
0,0,1,0,0.06268314682567093,FALSE POSITIVE,8,1,1
0,0,1,0,0.022307936593068373,FALSE POSITIVE,8,1,1
0,0,1,0,0.09700207552338312,FALSE POSITIVE,8,4,1
1,0,1,0,-0.08760235792901643,FALSE POSITIVE,17,0,2
0,0,0,0,-0.08372505599398078,CANDIDATE,4,0,0
0,0,0,0,-0.08692943775847305,CANDIDATE,4,0,0
0,0,1,0,0.07957023872454519,FALSE POSITIVE,8,10,1
1,1,0,1,-0.08760235792901643,FALSE POSITIVE,5,5,8
0,1,0,0,-0.05430883139594176,FALSE POSITIVE,1,0,5
0,0,1,0,0.13651210267957278,FALSE POSITIVE,6,10,1
0,0,0,0,-0.08696148157611797,CANDIDATE,4,0,0
0,0,0,0,-0.08683330630553827,CANDIDATE,4,0,0
0,0,1,1,-0.08641673667615428,FALSE POSITIVE,13,6,11
0,0,0,0,-0.08596812322912536,CANDIDATE,4,0,0
0,0,1,0,0.029870277557270123,FALSE POSITIVE,8,1,1
1,0,0,1,-0.083628924541046,FALSE POSITIVE,11,5,7
1,0,1,0,-0.08468637052332846,FALSE POSITIVE,17,6,2
0,0,1,0,0.011509170046729428,FALSE POSITIVE,8,6,1
0,1,0,0,-0.07536161958865596,FALSE POSITIVE,1,0,5
0,0,1,0,-0.00041113011718181623,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08138585730590142,CANDIDATE,4,0,0
1,0,0,1,-0.08734600738785704,FALSE POSITIVE,11,5,7
0,1,0,0,-0.014414278428013018,FALSE POSITIVE,1,0,5
1,0,0,0,-0.022297057568664,FALSE POSITIVE,3,2,4
0,0,1,0,0.149265542102252,FALSE POSITIVE,6,3,1
0,0,1,0,0.02487144200466218,FALSE POSITIVE,8,1,1
0,0,0,1,-0.08747418265843673,FALSE POSITIVE,7,5,10
0,0,0,0,-0.08298804818814756,CANDIDATE,4,0,0
0,0,1,0,0.04685350090907914,FALSE POSITIVE,8,10,1
0,0,0,0,-0.08391731889985031,CANDIDATE,4,0,0
0,0,0,0,-0.08343666163517648,CANDIDATE,4,0,0
0,0,0,1,-0.08721783211727735,FALSE POSITIVE,7,5,10
0,1,0,0,0.18537892458807986,FALSE POSITIVE,1,0,5
0,0,0,0,-0.08439797616452416,CANDIDATE,4,0,0
0,0,1,0,0.05153189828523785,FALSE POSITIVE,8,1,1
1,0,1,0,-0.08734600738785704,FALSE POSITIVE,17,1,2
0,1,0,0,-0.08260352237640849,FALSE POSITIVE,1,0,5
0,0,0,0,-0.08625651758792967,CANDIDATE,4,0,0
0,0,0,0,-0.08622447377028475,CANDIDATE,4,0,0
0,0,0,0,-0.08401345035278508,CANDIDATE,4,0,0
0,0,0,0,-0.08436593234687924,CANDIDATE,4,0,0
0,0,0,0,-0.0813538134882565,CANDIDATE,4,0,0
0,0,0,0,-0.08109746294709712,CANDIDATE,4,0,0
0,0,1,0,0.05765226745541807,FALSE POSITIVE,8,10,1
1,1,0,1,-0.08667308721731366,FALSE POSITIVE,5,5,8
0,0,1,0,0.2298877872968775,FALSE POSITIVE,6,10,1
1,0,0,0,-0.0865769557643789,FALSE POSITIVE,3,5,4
1,0,1,0,-0.08635264904086444,FALSE POSITIVE,17,0,2
1,1,0,1,-0.08651286812908905,FALSE POSITIVE,5,6,8
0,1,0,0,1.11147729834399,FALSE POSITIVE,0,1,5
0,0,0,0,-0.07895052716488729,CANDIDATE,4,0,0
0,1,0,0,-0.08555155359974137,FALSE POSITIVE,1,0,5
1,0,0,1,-0.0872819197525672,FALSE POSITIVE,11,5,7
0,0,1,0,0.23837939897278201,FALSE POSITIVE,6,10,1
0,0,0,0,-0.08676921867024844,CANDIDATE,4,0,0
1,0,1,0,0.1319939243916387,FALSE POSITIVE,17,10,2
0,1,0,0,0.06649636112541675,FALSE POSITIVE,1,10,5
0,0,1,0,0.37988489769276057,FALSE POSITIVE,6,4,1
0,0,1,0,0.19749148765786065,FALSE POSITIVE,6,1,1
0,0,1,0,0.06422125007262723,FALSE POSITIVE,8,1,1
1,0,0,1,-0.08641673667615428,FALSE POSITIVE,11,5,7
1,1,0,0,-0.08558359741738629,FALSE POSITIVE,12,6,6
0,0,0,0,-0.08391731889985031,CANDIDATE,4,0,0
1,0,0,1,-0.08692943775847305,FALSE POSITIVE,11,5,7
0,1,0,0,-0.07863008898843808,FALSE POSITIVE,1,0,5
0,0,1,0,0.16294825223663398,FALSE POSITIVE,6,10,1
0,0,0,0,-0.0860322108644152,CANDIDATE,4,0,0
0,0,1,0,0.08761323695342078,FALSE POSITIVE,8,6,1
0,1,0,1,-0.0864487804937992,FALSE POSITIVE,14,2,9
0,0,1,0,0.12859727972127688,FALSE POSITIVE,6,3,1
0,0,0,0,-0.0865769557643789,CANDIDATE,4,0,0
0,0,0,0,-0.08436593234687924,CANDIDATE,4,0,0
0,1,0,0,0.2028107613869178,FALSE POSITIVE,1,6,5
0,1,0,0,0.003370040364919059,FALSE POSITIVE,1,0,5
0,0,1,0,0.020673701893177302,FALSE POSITIVE,8,10,1
0,0,1,0,0.1529185373137732,FALSE POSITIVE,6,10,1
1,1,0,0,0.0007424473180353984,FALSE POSITIVE,12,5,6
1,1,0,1,-0.08295600437050263,FALSE POSITIVE,5,5,8
0,0,0,0,-0.08683330630553827,CANDIDATE,4,0,0
0,0,0,0,-0.0827637414646331,CANDIDATE,4,0,0
0,0,1,0,0.11574770884566292,FALSE POSITIVE,8,10,1
1,0,1,0,0.1253288103214948,FALSE POSITIVE,17,10,2
0,1,0,0,-0.08548746596445153,FALSE POSITIVE,1,6,5
0,0,1,0,0.13962035299113026,FALSE POSITIVE,6,3,1
0,0,1,0,0.09197119615313026,FALSE POSITIVE,8,1,1
0,0,1,0,0.5147252823425952,FALSE POSITIVE,6,6,1
0,1,0,1,-0.08792279610546565,FALSE POSITIVE,14,2,9
1,0,1,1,-0.08741009502314688,FALSE POSITIVE,10,6,3
0,0,0,0,-0.0867371748526035,CANDIDATE,4,0,0
1,0,1,1,-0.08285987291756787,FALSE POSITIVE,10,1,3
0,1,0,0,-0.08250739092347371,FALSE POSITIVE,1,0,5
0,0,0,0,-0.08244330328818386,CANDIDATE,4,0,0
1,0,1,0,-0.08215490892937956,FALSE POSITIVE,17,2,2
0,0,0,0,-0.08532724687622692,CANDIDATE,4,0,0
0,0,1,0,0.1071279218991787,FALSE POSITIVE,8,3,1
0,0,0,0,-0.04988678456094243,CANDIDATE,4,0,0
1,0,0,1,-0.0870255692114078,FALSE POSITIVE,11,5,7
1,0,1,0,-0.0872819197525672,FALSE POSITIVE,17,2,2
0,0,1,0,0.06822672727824257,FALSE POSITIVE,8,4,1
0,1,0,1,-0.07449643651224304,FALSE POSITIVE,14,5,9
0,0,1,0,0.008593182641041464,FALSE POSITIVE,8,4,1
0,0,1,0,-0.0039359500581233045,FALSE POSITIVE,8,1,1
0,0,1,0,0.02464713528114772,FALSE POSITIVE,8,3,1
1,0,1,0,-0.027199761668337173,FALSE POSITIVE,17,1,2
1,1,0,1,-0.08484658961155307,FALSE POSITIVE,5,5,8
0,0,1,0,0.013463842923069699,FALSE POSITIVE,8,1,1
0,1,0,0,-0.08343666163517648,FALSE POSITIVE,1,6,5
0,1,0,0,-0.05818613333097741,FALSE POSITIVE,1,6,5
0,0,0,0,-0.08741009502314688,CANDIDATE,4,0,0
0,0,0,0,-0.08302009200579248,CANDIDATE,4,0,0
0,0,0,0,-0.08676921867024844,CANDIDATE,4,0,0
0,0,0,0,-0.08721783211727735,CANDIDATE,4,0,0
0,0,0,0,-0.08529520305858199,CANDIDATE,4,0,0
1,1,0,1,-0.04033772690275547,FALSE POSITIVE,5,6,8
1,1,0,1,-0.08692943775847305,FALSE POSITIVE,5,6,8
1,0,0,0,-0.08295600437050263,FALSE POSITIVE,3,5,4
1,1,1,1,-0.08244330328818386,FALSE POSITIVE,5,5,-1
0,1,0,0,-0.08084111240593773,FALSE POSITIVE,1,0,5
0,0,0,0,-0.0854554221468066,CANDIDATE,4,0,0
0,0,0,1,-0.08648082431144413,FALSE POSITIVE,7,5,10
1,0,0,0,-0.08343666163517648,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08257147855876357,CANDIDATE,4,0,0
0,0,1,0,-0.039344368555762864,FALSE POSITIVE,8,6,1
0,0,1,0,0.01804610884629364,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08705761302905274,CANDIDATE,4,0,0
0,0,0,0,-0.08625651758792967,CANDIDATE,4,0,0
1,0,0,1,-0.0861603861349949,FALSE POSITIVE,11,5,7
0,0,1,0,0.10363514577588212,FALSE POSITIVE,8,4,1
1,0,0,1,0.24373071651948408,FALSE POSITIVE,11,2,7
0,0,1,0,0.15807759195460575,FALSE POSITIVE,6,10,1
0,0,0,1,-0.0865769557643789,FALSE POSITIVE,7,5,10
0,0,1,0,0.13135304803874023,FALSE POSITIVE,6,6,1
1,1,0,1,0.10469259175816459,FALSE POSITIVE,5,5,8
0,1,0,0,0.096233023899905,FALSE POSITIVE,1,10,5
0,0,1,0,0.1109731800165694,FALSE POSITIVE,8,1,1
0,0,1,0,0.06902782271936564,FALSE POSITIVE,8,10,1
0,1,0,0,-0.08632060522321952,FALSE POSITIVE,1,0,5
0,0,1,0,0.13375633436210943,FALSE POSITIVE,6,4,1
0,0,1,0,0.1436899178320355,FALSE POSITIVE,6,3,1
0,0,1,0,0.0629074535491854,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08692943775847305,CANDIDATE,4,0,0
0,0,0,0,-0.08385323126456047,CANDIDATE,4,0,0
0,0,1,0,0.08649170333584848,FALSE POSITIVE,8,3,1
0,0,0,0,0.07767965348349475,CANDIDATE,4,10,0
0,0,1,0,0.07937797581867564,FALSE POSITIVE,8,10,1
1,1,0,0,-0.08170629548235064,FALSE POSITIVE,12,5,6
0,1,0,0,0.12407910143334279,FALSE POSITIVE,1,10,5
1,1,0,0,-0.04613765789648648,FALSE POSITIVE,12,5,6
1,0,1,1,1.5610200160846106,FALSE POSITIVE,0,2,3
1,0,1,0,-0.07693176665325717,FALSE POSITIVE,17,2,2
0,0,1,0,0.14458714472609333,FALSE POSITIVE,6,10,1
0,0,1,0,-0.008550259798992174,FALSE POSITIVE,8,1,1
0,1,0,0,-0.08789075228782073,FALSE POSITIVE,1,6,5
0,0,1,0,0.038650283591978925,FALSE POSITIVE,8,10,1
0,0,1,0,0.11388916742225738,FALSE POSITIVE,8,4,1
0,0,0,0,-0.08580790414090075,CANDIDATE,4,0,0
1,1,0,1,-0.08676921867024844,FALSE POSITIVE,5,2,8
1,0,0,1,-0.08253943474111863,FALSE POSITIVE,11,5,7
0,0,1,0,0.09629711153519482,FALSE POSITIVE,8,10,1
0,0,0,0,-0.08462228288803861,CANDIDATE,4,0,0
0,0,1,0,0.09793134623508588,FALSE POSITIVE,8,3,1
0,0,1,0,0.030735460633683025,FALSE POSITIVE,8,3,1
1,0,1,1,-0.05469335720768083,FALSE POSITIVE,10,1,3
0,0,0,0,-0.08619242995263983,CANDIDATE,4,0,0
1,0,0,1,-0.07135614238304062,FALSE POSITIVE,11,2,7
0,0,0,0,-0.08510294015271246,CANDIDATE,4,0,0
1,0,0,0,-0.08609629849970506,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08648082431144413,CANDIDATE,4,0,0
0,1,0,1,-0.08648082431144413,FALSE POSITIVE,14,6,9
0,0,1,0,0.02022508844614838,CANDIDATE,8,10,1
1,0,0,1,-0.059596061307354,FALSE POSITIVE,11,2,7
0,0,1,0,0.1612499299014531,FALSE POSITIVE,6,3,1
0,0,0,0,0.007471649023469165,CANDIDATE,4,0,0
0,0,1,0,5.659840862499605,FALSE POSITIVE,2,9,-1
0,0,1,0,0.1155874897574383,FALSE POSITIVE,8,1,1
0,0,1,0,-0.0058906229344635975,FALSE POSITIVE,8,1,1
0,0,1,0,0.036118821998030036,FALSE POSITIVE,8,6,1
0,0,1,0,1.8373979432720686,FALSE POSITIVE,0,1,1
1,0,1,0,-0.0872819197525672,FALSE POSITIVE,17,6,2
0,0,0,0,0.06732950038418473,CANDIDATE,4,0,0
1,0,1,0,0.037849188150855854,FALSE POSITIVE,17,2,2
0,0,0,0,-0.08372505599398078,CANDIDATE,4,0,0
0,0,1,0,0.1177344255396481,FALSE POSITIVE,8,3,1
0,0,1,0,0.1575969346899319,FALSE POSITIVE,6,1,1
0,0,1,0,0.04066904410360906,FALSE POSITIVE,8,10,1
0,0,1,0,0.1789060734238055,FALSE POSITIVE,6,4,1
0,0,0,0,-0.004384563505152223,CANDIDATE,4,1,0
0,0,1,0,1.8920326523566617,FALSE POSITIVE,0,2,1
1,0,1,0,0.08822206948867432,FALSE POSITIVE,17,6,2
0,0,0,0,-0.02835333910355439,CANDIDATE,4,0,0
0,0,1,0,0.024679179098792636,FALSE POSITIVE,8,1,1
0,0,0,0,-0.02876990873293838,CANDIDATE,4,2,0
0,0,1,0,0.05752409218483838,FALSE POSITIVE,8,3,1
0,0,1,0,-0.0067878498285214245,FALSE POSITIVE,8,0,1
0,0,0,0,-0.08705761302905274,CANDIDATE,4,0,0
0,0,0,0,-0.0872819197525672,CANDIDATE,4,0,0
0,0,1,0,0.0058374143235781035,FALSE POSITIVE,8,1,1
1,0,0,1,-0.08638469285850936,FALSE POSITIVE,11,5,7
1,1,0,0,-0.005217702763920218,FALSE POSITIVE,12,5,6
0,0,1,0,0.048583867061904956,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08651286812908905,CANDIDATE,4,0,0
0,0,1,0,0.48139971199187565,FALSE POSITIVE,6,4,1
0,1,0,0,-0.03921619328518318,FALSE POSITIVE,1,6,5
0,0,1,0,0.2419042189137235,FALSE POSITIVE,6,10,1
1,1,0,1,-0.08513498397035738,FALSE POSITIVE,5,5,8
0,0,1,0,0.2064317127807941,FALSE POSITIVE,6,4,1
0,0,1,0,0.28061315062879005,FALSE POSITIVE,6,10,1
1,0,1,0,-0.083628924541046,FALSE POSITIVE,17,2,2
0,1,0,0,-0.08561564123503122,FALSE POSITIVE,1,0,5
0,0,0,0,-0.08423775707629955,CANDIDATE,4,0,0
0,0,0,0,-0.08289191673521279,CANDIDATE,4,0,0
0,0,0,0,-0.08394936271749524,CANDIDATE,4,0,0
0,0,0,0,-0.08526315924093707,CANDIDATE,4,0,0
0,0,1,1,-0.0867051310349586,FALSE POSITIVE,13,6,11
0,0,0,1,-0.08731396357021211,FALSE POSITIVE,7,5,10
0,1,0,1,-0.08769848938195118,FALSE POSITIVE,14,6,9
0,0,1,0,0.028203999039734137,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08529520305858199,CANDIDATE,4,0,0
1,1,0,1,-0.05206576416079717,FALSE POSITIVE,5,5,8
0,0,1,1,0.9535974088074561,FALSE POSITIVE,13,2,-1
0,0,1,0,-0.027424068391851634,CANDIDATE,8,1,1
0,0,0,0,-0.07933505297662637,CANDIDATE,4,0,0
0,1,0,0,-0.08686535012318321,FALSE POSITIVE,1,6,5
1,1,0,1,-0.0675108842656499,FALSE POSITIVE,5,2,8
0,0,1,0,0.07921775673045105,FALSE POSITIVE,8,0,1
0,0,1,0,0.6537313632862698,FALSE POSITIVE,6,4,1
1,0,0,0,0.02487144200466218,FALSE POSITIVE,3,5,4
0,0,1,0,0.21155872360398173,FALSE POSITIVE,6,4,1
0,0,1,0,0.08399228555954454,FALSE POSITIVE,8,3,1
0,0,1,0,0.025288011634046183,FALSE POSITIVE,8,10,1
0,0,1,0,0.10597434446396149,FALSE POSITIVE,8,4,1
0,0,1,0,0.13683254085602203,FALSE POSITIVE,6,4,1
0,0,0,0,0.35960116112352447,CANDIDATE,4,0,0
0,0,0,0,-0.08481454579390815,CANDIDATE,4,0,0
0,0,1,0,0.1512202149785923,FALSE POSITIVE,6,3,1
1,1,0,1,-0.08660899958202382,FALSE POSITIVE,5,6,8
0,0,1,0,0.04246349789172474,FALSE POSITIVE,8,1,1
0,0,1,0,0.1257774237685237,FALSE POSITIVE,6,10,1
0,1,0,1,-0.08769848938195118,FALSE POSITIVE,14,6,9
0,0,0,0,-0.08808301519369026,CANDIDATE,4,0,0
0,0,0,0,-0.08593607941148045,CANDIDATE,4,0,0
0,0,1,0,0.07530841097777048,FALSE POSITIVE,8,6,1
1,0,0,1,-0.08760235792901643,FALSE POSITIVE,11,5,7
0,0,1,0,0.11424164941635154,FALSE POSITIVE,8,10,1
0,0,1,0,0.09187506470019552,FALSE POSITIVE,8,10,1
1,0,1,0,0.060343948137591585,FALSE POSITIVE,17,6,2
0,0,1,0,0.036086778180385116,FALSE POSITIVE,8,4,1
0,0,1,0,0.4824251141565131,FALSE POSITIVE,6,10,1
1,0,0,1,-0.08651286812908905,FALSE POSITIVE,11,5,7
0,0,1,0,0.4881289136973094,FALSE POSITIVE,6,1,1
0,1,0,0,0.18534688077043499,FALSE POSITIVE,1,10,5
1,0,0,0,-0.08641673667615428,FALSE POSITIVE,3,5,4
1,0,0,1,-0.08651286812908905,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08225104038231433,CANDIDATE,4,0,0
0,0,1,0,0.041950796809405964,FALSE POSITIVE,8,10,1
1,1,0,1,-0.08779462083488596,FALSE POSITIVE,5,5,8
1,0,0,1,-0.08760235792901643,FALSE POSITIVE,11,5,7
0,1,0,0,0.140581667520478,FALSE POSITIVE,1,0,5
1,0,1,0,-0.08539133451151676,FALSE POSITIVE,17,6,2
0,0,1,0,0.010355592611512202,FALSE POSITIVE,8,1,1
1,1,0,1,0.16435818021301057,FALSE POSITIVE,5,5,8
0,0,1,0,0.012150046399627879,FALSE POSITIVE,8,1,1
0,0,1,0,-0.07061913457720741,FALSE POSITIVE,8,1,1
0,1,0,1,-0.08747418265843673,FALSE POSITIVE,14,2,9
1,0,0,0,-0.08587199177619059,FALSE POSITIVE,3,5,4
0,0,1,0,0.16442226784830047,FALSE POSITIVE,6,6,1
0,0,1,0,0.06665658021364135,FALSE POSITIVE,8,4,1
0,0,0,0,-0.08612834231734998,CANDIDATE,4,0,0
0,0,1,0,0.17810497798268243,FALSE POSITIVE,6,4,1
0,0,1,0,0.059286502155309145,FALSE POSITIVE,8,10,1
0,1,0,0,0.34136822888356344,FALSE POSITIVE,1,6,5
0,0,1,0,0.04826342888545573,FALSE POSITIVE,8,1,1
0,0,1,0,-0.022553408109823387,FALSE POSITIVE,8,1,1
0,0,1,0,0.19995886161651968,FALSE POSITIVE,6,1,1
0,0,1,0,0.37943628424573167,FALSE POSITIVE,6,1,1
1,0,1,0,0.026697939610422772,FALSE POSITIVE,17,1,2
1,0,1,0,-0.049085689119819365,FALSE POSITIVE,17,2,2
0,0,1,0,0.05681912819665009,FALSE POSITIVE,8,4,1
1,0,0,1,-0.08551950978209645,FALSE POSITIVE,11,5,7
0,0,1,0,0.5521845051695098,FALSE POSITIVE,6,6,1
0,0,1,0,0.07149519667802466,FALSE POSITIVE,8,10,1
1,0,1,1,-0.08612834231734998,FALSE POSITIVE,10,1,3
0,0,0,0,-0.08484658961155307,CANDIDATE,4,0,0
0,0,0,0,-0.08571177268796598,CANDIDATE,4,0,0
1,0,0,0,-0.08577586032325583,FALSE POSITIVE,3,5,4
0,0,1,0,0.15237379241380952,FALSE POSITIVE,6,4,1
0,0,1,0,0.8430462379324728,FALSE POSITIVE,6,1,1
0,0,1,0,0.14702247486710743,FALSE POSITIVE,6,1,1
