"","koi_score","koi_fpflag_ss","koi_fpflag_nt","koi_fpflag_ec","koi_fpflag_co","koi_depth","koi_period","koi_teq","koi_model_snr","k9.cluster"
"5930",0.858103574622734,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.306705805018992,-0.020862426960808,-0.492554044981113,-0.336354363853351,3
"5931",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.15268174354506,-0.270964114702585,-0.255779112470972,2.14070018988024,2
"5932",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,1.76370660717499,-0.334275299737129,-0.648801462373592,-0.0011772973890923,2
"5933",-0.743297859771933,-0.598677763004016,2.77627762328478,-0.392772412055401,-0.523576235943423,-0.303800662210774,0.339472725135603,-0.773799396287576,-0.338111057073814,4
"5934",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.28260246023589,-0.358924676805045,1.34275215777516,0.202364890421838,2
"5935",-1.0304601588715,-0.598677763004016,2.77627762328478,-0.392772412055401,-0.523576235943423,0.580178251179221,-0.335153555008291,-0.403613207388471,0.368782294840326,4
"5936",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.81904421818465,-0.36159244519814,-0.15001162992837,0.958914104034387,2
"5937",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.156920738580491,-0.391526960854572,-0.031023212067944,-0.0571572546811663,2
"5938",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,2.15517040932105,-0.362104068624807,-0.0262155992250985,2.22724660920837,7
"5939",-1.0304601588715,-0.598677763004016,2.77627762328478,-0.392772412055401,-0.523576235943423,-0.30409405049932,-0.201763088203206,-0.144002113874814,-0.329796042496958,4
"5940",0.97967593482547,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.305840010191976,-0.089853805945028,-0.547841592673837,-0.338228169955178,3
"5941",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.279676959872957,-0.36509055943361,3.56146548474837,-0.206007726895028,1
"5942",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.292080698210763,-0.289173971381017,-0.287028595949468,-0.330264494022415,3
"5943",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.295419337184098,-0.35315374217356,-0.0466479538071919,-0.331318509954692,3
"5944",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.567053615903844,-0.384777729882791,-0.140396404242679,0.061126755496647,2
"5945",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.288241502892072,1.99614281781135,-1.08148661822969,-0.31890454453009,9
"5946",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.305171803396021,-0.420928639430593,0.489400878170083,-0.31468848080098,3
"5947",1.02788566387138,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.306589647206792,-0.346913675631726,-0.261788628524529,-0.336705702497444,3
"5948",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,2.12870558819095,-0.355193642848236,-0.500967367456093,1.15449261591255,2
