koi_pdisposition,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,cluster
FALSE POSITIVE,0,0,1,0,0.2804849753582104,1
FALSE POSITIVE,1,0,1,0,0.013047273293685706,5
CANDIDATE,0,0,0,0,-0.08539133451151676,0
FALSE POSITIVE,1,0,0,1,-0.08487863342919799,2
CANDIDATE,0,0,0,0,-0.08708965684669767,0
FALSE POSITIVE,0,1,0,0,-0.08292396055285771,7
CANDIDATE,0,0,0,0,-0.08321235491166201,0
FALSE POSITIVE,0,1,0,0,-0.08449410761745892,7
FALSE POSITIVE,0,0,1,0,0.003434128000208903,1
CANDIDATE,0,0,0,0,-0.08446206379981401,0
FALSE POSITIVE,1,0,0,1,-0.08747418265843673,2
FALSE POSITIVE,0,1,0,0,-0.08055271804713343,7
CANDIDATE,0,0,0,0,-0.08388527508220539,0
FALSE POSITIVE,1,1,0,1,-0.08731396357021211,9
CANDIDATE,0,0,0,0,-0.08526315924093707,0
FALSE POSITIVE,1,0,1,1,-0.08612834231734998,3
FALSE POSITIVE,1,1,0,0,-0.08455819525274877,10
CANDIDATE,0,0,0,0,-0.08478250197626322,0
FALSE POSITIVE,1,0,0,1,-0.08766644556430628,2
CANDIDATE,0,0,0,0,-0.08426980089394447,0
FALSE POSITIVE,1,0,1,1,-0.020053990333519414,3
CANDIDATE,0,0,0,0,-0.07805330027082946,0
CANDIDATE,0,0,0,0,0.006189896317672263,0
FALSE POSITIVE,1,0,0,1,-0.08497476488213276,2
FALSE POSITIVE,0,1,0,0,-0.0867371748526035,7
CANDIDATE,0,0,0,0,-0.08225104038231433,0
CANDIDATE,0,0,0,0,-0.08683330630553827,0
FALSE POSITIVE,1,0,1,1,-0.02284180246862769,3
CANDIDATE,0,0,0,0,-0.07805330027082946,0
FALSE POSITIVE,0,0,1,0,-0.028513558191779004,1
FALSE POSITIVE,1,0,1,1,-0.08667308721731366,3
FALSE POSITIVE,0,0,1,0,0.20191353449286,1
CANDIDATE,0,0,0,0,-0.08471841434097338,0
FALSE POSITIVE,1,0,0,0,-0.08632060522321952,4
FALSE POSITIVE,1,0,0,1,-0.030852756879858362,2
FALSE POSITIVE,0,1,0,0,0.21771113659180683,7
FALSE POSITIVE,0,0,1,0,0.201080395234092,1
FALSE POSITIVE,0,0,1,0,0.0801470274421538,1
CANDIDATE,0,0,0,0,-0.056455767178151574,0
CANDIDATE,0,0,0,0,-0.08196264602351003,0
FALSE POSITIVE,0,0,1,0,-0.05225802706666671,1
CANDIDATE,0,0,0,0,-0.08337257399988664,0
CANDIDATE,0,0,0,0,-0.08676921867024844,0
FALSE POSITIVE,0,1,0,1,-0.0869935253937629,11
CANDIDATE,0,0,0,0,-0.08068089331771312,0
CANDIDATE,0,0,0,0,-0.08398140653514016,0
CANDIDATE,0,0,0,0,-0.07552183867688057,0
FALSE POSITIVE,1,0,1,1,-0.0854554221468066,3
FALSE POSITIVE,0,1,0,0,0.6654273567266666,7
CANDIDATE,0,0,0,0,-0.07648315320622825,0
CANDIDATE,0,0,0,0,-0.0809372438588725,0
CANDIDATE,0,0,0,0,-0.08503885251742262,0
FALSE POSITIVE,0,0,1,0,-0.012491649369317665,1
FALSE POSITIVE,0,0,1,0,-0.0861603861349949,1
FALSE POSITIVE,1,0,0,1,-0.08638469285850936,2
CANDIDATE,0,0,0,0,-0.08635264904086444,0
FALSE POSITIVE,0,0,1,0,0.03326692222763191,1
FALSE POSITIVE,0,0,1,0,0.006510334494121483,1
CANDIDATE,0,0,0,0,-0.08273169764698816,0
FALSE POSITIVE,0,0,1,0,0.3886008160921795,1
CANDIDATE,0,0,0,0,-0.08382118744691554,0
CANDIDATE,0,0,0,0,-0.060429200566121985,0
FALSE POSITIVE,1,0,1,1,-0.08285987291756787,3
CANDIDATE,0,0,0,0,-0.08170629548235064,0
CANDIDATE,0,0,0,0,-0.07962344733543067,0
FALSE POSITIVE,0,0,1,0,-0.0015647075523990308,1
CANDIDATE,0,0,0,0,-0.08324439872930693,0
FALSE POSITIVE,0,0,1,0,0.3961952008740262,1
FALSE POSITIVE,0,0,1,0,0.011124644234990353,1
CANDIDATE,0,0,0,0,-0.07981571024130021,0
FALSE POSITIVE,1,1,0,0,-0.08446206379981401,10
FALSE POSITIVE,1,1,0,1,-0.08285987291756787,9
FALSE POSITIVE,0,1,0,0,-0.0697539515007945,7
CANDIDATE,0,0,0,0,-0.08394936271749524,0
FALSE POSITIVE,1,0,1,0,0.31602156912642965,5
CANDIDATE,0,0,0,0,-0.08132176967061158,0
FALSE POSITIVE,1,0,0,0,-0.08571177268796598,4
CANDIDATE,0,0,0,0,-0.07939914061191622,0
FALSE POSITIVE,0,0,1,0,0.000902666406260014,1
FALSE POSITIVE,0,0,1,0,0.0910419254414275,1
FALSE POSITIVE,0,0,1,0,-0.0799438855118799,1
FALSE POSITIVE,1,0,0,0,0.10911463859316389,4
CANDIDATE,0,0,0,0,-0.08366096835869094,0
CANDIDATE,0,0,0,0,-0.08619242995263983,0
CANDIDATE,0,0,0,0,-0.07087548511836678,0
CANDIDATE,0,0,0,0,-0.07001030204195387,0
CANDIDATE,0,0,0,0,-0.0751373128651415,0
FALSE POSITIVE,0,0,1,0,0.04880817378541941,1
CANDIDATE,0,0,0,0,0.039739773391906305,0
CANDIDATE,0,0,0,0,-0.08439797616452416,0
CANDIDATE,0,0,0,0,-0.07850191371785838,0
FALSE POSITIVE,1,0,1,0,-0.018419755633628354,5
FALSE POSITIVE,0,0,1,0,0.14840035902583912,1
CANDIDATE,0,0,0,0,-0.07625884648271379,0
FALSE POSITIVE,1,1,0,0,-0.08443001998216908,10
CANDIDATE,0,0,0,0,-0.08061680568242328,0
FALSE POSITIVE,0,0,1,0,0.31188791665023463,1
CANDIDATE,0,0,0,0,-0.08350074927046632,0
CANDIDATE,0,0,0,0,-0.08660899958202382,0
FALSE POSITIVE,1,1,0,0,-0.021944575574569854,10
CANDIDATE,0,0,0,0,-0.08436593234687924,0
FALSE POSITIVE,0,0,1,0,0.032337651515929156,1
FALSE POSITIVE,0,1,0,0,0.8129570931638905,7
CANDIDATE,0,0,0,0,-0.08635264904086444,0
FALSE POSITIVE,1,0,0,1,-0.08744213884079181,2
CANDIDATE,0,0,0,0,-0.08004001696481466,0
CANDIDATE,0,0,0,0,-0.01803522982188929,0
FALSE POSITIVE,1,0,1,0,-0.08503885251742262,5
CANDIDATE,0,0,0,0,-0.08535929069387183,0
CANDIDATE,0,0,0,0,-0.08654491194673397,0
CANDIDATE,0,0,0,0,-0.08116155058238697,0
FALSE POSITIVE,0,1,0,0,-0.08269965382934326,7
CANDIDATE,0,0,0,0,-0.08532724687622692,0
CANDIDATE,0,0,0,0,-0.08157812021177095,0
CANDIDATE,0,0,0,0,-0.08119359440003189,0
FALSE POSITIVE,1,0,0,0,-0.08519907160564723,4
FALSE POSITIVE,0,0,1,0,-0.035178672261922915,1
CANDIDATE,0,0,0,0,-0.08465432670568354,0
CANDIDATE,0,0,0,0,-0.08619242995263983,0
CANDIDATE,0,0,0,0,-0.08314826727637217,0
FALSE POSITIVE,0,0,1,0,0.014617420358286913,1
FALSE POSITIVE,1,0,0,0,-0.0707473098477871,4
CANDIDATE,0,0,0,0,-0.0834687054528214,0
CANDIDATE,0,0,0,0,-0.08414162562336477,0
CANDIDATE,0,0,0,0,-0.08285987291756787,0
CANDIDATE,0,0,0,0,-0.08228308419995925,0
CANDIDATE,0,0,0,0,-0.08231512801760418,0
CANDIDATE,0,0,0,0,-0.08548746596445153,0
CANDIDATE,0,0,0,0,-0.08491067724684291,0
CANDIDATE,0,0,0,0,-0.08423775707629955,0
CANDIDATE,0,0,0,0,-0.06981803913608434,0
FALSE POSITIVE,0,0,1,0,-0.051104449631449486,1
CANDIDATE,0,0,0,0,-0.08580790414090075,0
CANDIDATE,0,0,0,0,-0.08567972887032106,0
FALSE POSITIVE,1,0,1,0,-0.08068089331771312,5
FALSE POSITIVE,1,0,1,0,-0.08580790414090075,5
CANDIDATE,0,0,0,0,-0.08497476488213276,0
FALSE POSITIVE,0,0,1,0,-0.039825025820436705,1
FALSE POSITIVE,1,0,0,0,-0.07766877445909039,4
CANDIDATE,0,0,0,0,-0.08468637052332846,0
FALSE POSITIVE,1,0,0,1,-0.08744213884079181,2
FALSE POSITIVE,0,0,1,0,0.28061315062879005,1
FALSE POSITIVE,1,1,0,1,-0.0872819197525672,9
CANDIDATE,0,0,0,0,-0.08734600738785704,0
CANDIDATE,0,0,0,0,-0.08519907160564723,0
FALSE POSITIVE,0,0,1,0,0.46547393462234904,1
FALSE POSITIVE,0,1,0,0,-0.08157812021177095,7
CANDIDATE,0,0,0,0,-0.0768356352003224,0
FALSE POSITIVE,0,1,0,0,-0.05818613333097741,7
FALSE POSITIVE,0,1,0,1,-0.08619242995263983,11
CANDIDATE,0,0,0,0,-0.07305446471822152,0
FALSE POSITIVE,0,0,1,0,0.48139971199187565,1
FALSE POSITIVE,0,0,1,0,-0.0502713103726815,1
CANDIDATE,0,0,0,0,-0.07987979787659005,0
FALSE POSITIVE,1,0,1,1,0.0026971201943756912,3
CANDIDATE,0,0,0,0,-0.08468637052332846,0
CANDIDATE,0,0,0,0,-0.08119359440003189,0
FALSE POSITIVE,0,1,0,0,-0.07786103736495993,7
FALSE POSITIVE,1,1,0,1,-0.08327644254695186,9
CANDIDATE,0,0,0,0,-0.08475045815861831,0
CANDIDATE,0,0,0,0,-0.0817703831176405,0
CANDIDATE,0,0,0,0,-0.08587199177619059,0
CANDIDATE,0,0,0,0,-0.08443001998216908,0
FALSE POSITIVE,1,0,1,0,-0.07859804517079315,5
CANDIDATE,0,0,0,0,-0.062255698171882576,0
FALSE POSITIVE,1,0,1,0,-0.08535929069387183,5
FALSE POSITIVE,0,1,0,0,-0.08542337832916168,7
FALSE POSITIVE,0,0,1,1,-0.08564768505267613,8
CANDIDATE,0,0,0,0,-0.0827637414646331,0
CANDIDATE,0,0,0,0,-0.08071293713535804,0
FALSE POSITIVE,0,1,0,0,0.004908143611875349,7
FALSE POSITIVE,1,1,0,1,-0.08138585730590142,9
FALSE POSITIVE,0,0,0,1,-0.0869935253937629,6
CANDIDATE,0,0,0,0,-0.08420571325865461,0
FALSE POSITIVE,0,1,0,0,-0.07722016101206147,7
FALSE POSITIVE,1,0,1,1,-0.05975628039557861,3
FALSE POSITIVE,0,1,0,0,0.1137609921516777,7
FALSE POSITIVE,0,0,1,0,0.0583892752612513,1
CANDIDATE,0,0,0,0,-0.08202673365879988,0
CANDIDATE,0,0,0,0,-0.08526315924093707,0
FALSE POSITIVE,1,0,1,1,0.02301290058125667,3
FALSE POSITIVE,1,0,1,1,0.01311136092897555,3
FALSE POSITIVE,1,0,0,0,-0.08404549417043,4
FALSE POSITIVE,1,0,0,0,-0.08423775707629955,4
CANDIDATE,0,0,0,0,-0.08122563821767681,0
FALSE POSITIVE,1,0,0,1,-0.08401345035278508,2
FALSE POSITIVE,1,0,0,1,-0.08609629849970506,2
FALSE POSITIVE,1,0,0,0,-0.08212286511173465,4
FALSE POSITIVE,0,0,1,0,-0.018612018539497895,1
FALSE POSITIVE,0,1,0,0,0.16294825223663398,7
FALSE POSITIVE,1,0,1,0,-0.08494272106448784,5
CANDIDATE,0,0,0,0,-0.07689972283561224,0
FALSE POSITIVE,1,0,0,0,-0.0655241675716647,4
FALSE POSITIVE,0,0,1,0,0.19931798526362127,1
CANDIDATE,0,0,0,0,-0.08144994494119127,0
CANDIDATE,0,0,0,0,-0.07984775405894513,0
FALSE POSITIVE,0,0,1,0,0.13305137037392115,1
CANDIDATE,0,0,0,0,-0.08590403559383553,0
FALSE POSITIVE,0,0,1,0,0.8788391822418515,1
FALSE POSITIVE,1,0,1,1,-0.06334518797180996,3
CANDIDATE,0,0,0,0,-0.08414162562336477,0
CANDIDATE,0,0,0,0,-0.08500680869977768,0
CANDIDATE,0,0,0,0,-0.07955935970014083,0
FALSE POSITIVE,1,0,1,0,-0.020598735233483108,5
FALSE POSITIVE,0,0,1,0,0.30804265853284385,1
CANDIDATE,0,0,0,0,-0.08253943474111863,0
FALSE POSITIVE,0,0,1,1,-0.08356483690575617,8
CANDIDATE,0,0,0,0,-0.08455819525274877,0
FALSE POSITIVE,0,0,1,0,0.025896844169299705,1
FALSE POSITIVE,0,0,1,0,0.12042610622182161,1
CANDIDATE,0,0,0,0,-0.0875703141113715,0
CANDIDATE,0,0,0,0,-0.08612834231734998,0
FALSE POSITIVE,0,0,1,0,-0.012523693186962582,1
FALSE POSITIVE,1,0,0,1,-0.08667308721731366,2
CANDIDATE,0,0,0,0,-0.08632060522321952,0
FALSE POSITIVE,1,0,1,1,0.025576405992850475,3
FALSE POSITIVE,1,0,1,0,0.03291444023353777,5
CANDIDATE,0,0,0,0,-0.08805097137604534,0
CANDIDATE,0,0,0,0,-0.08087315622358267,0
FALSE POSITIVE,0,0,1,1,-0.005730403846238981,8
CANDIDATE,0,0,0,0,-0.08311622345872724,0
CANDIDATE,0,0,0,0,-0.08071293713535804,0
FALSE POSITIVE,0,1,0,0,-0.0823471718352491,7
FALSE POSITIVE,0,0,1,0,-0.0026541973523264016,1
FALSE POSITIVE,0,0,1,0,0.569488166697768,1
CANDIDATE,0,0,0,0,-0.08340461781753156,0
FALSE POSITIVE,1,1,1,0,-0.07657928465916303,-1
FALSE POSITIVE,1,0,1,0,0.012342309305497411,5
CANDIDATE,0,0,0,0,-0.08401345035278508,0
CANDIDATE,0,0,0,0,-0.0869935253937629,0
FALSE POSITIVE,0,0,1,0,0.05166007355581754,1
FALSE POSITIVE,0,1,0,0,-0.08455819525274877,7
FALSE POSITIVE,0,0,1,0,0.08046746561860303,1
FALSE POSITIVE,0,0,1,0,0.059286502155309145,1
CANDIDATE,0,0,0,0,-0.08359688072340109,0
FALSE POSITIVE,1,0,0,1,-0.0861603861349949,2
CANDIDATE,0,0,0,0,-0.0806488495000682,0
CANDIDATE,0,0,0,0,-0.08004001696481466,0
CANDIDATE,0,0,0,0,-0.0823471718352491,0
CANDIDATE,0,0,0,0,-0.0813538134882565,0
FALSE POSITIVE,0,1,0,0,-0.08228308419995925,7
CANDIDATE,0,0,0,0,-0.08250739092347371,0
FALSE POSITIVE,0,0,0,1,-0.007813251993158951,6
CANDIDATE,0,0,0,0,-0.07068322221249725,0
CANDIDATE,0,0,0,0,-0.0824753471058288,0
CANDIDATE,0,0,0,0,-0.08712170066434258,0
FALSE POSITIVE,0,1,0,0,8.635814294818864,-1
CANDIDATE,0,0,0,0,-0.08654491194673397,0
CANDIDATE,0,0,0,0,-0.08215490892937956,0
FALSE POSITIVE,1,0,1,1,-0.01694574002196192,3
FALSE POSITIVE,0,0,1,0,0.16221124443080082,1
FALSE POSITIVE,1,0,0,1,-0.08654491194673397,2
CANDIDATE,0,0,0,0,-0.08596812322912536,0
FALSE POSITIVE,1,0,1,0,-0.08459023907039369,5
CANDIDATE,0,0,0,0,-0.08529520305858199,0
FALSE POSITIVE,1,0,0,0,0.04063700028596414,4
CANDIDATE,0,0,0,0,0.1417672887733401,0
CANDIDATE,0,0,0,0,-0.08173833929999558,0
FALSE POSITIVE,1,0,0,0,-0.0867371748526035,4
FALSE POSITIVE,1,0,0,1,-0.08638469285850936,2
CANDIDATE,0,0,0,0,-0.00672376219323158,0
FALSE POSITIVE,0,0,1,0,-0.0028464602581959337,1
FALSE POSITIVE,0,0,1,0,0.07175154721918407,1
FALSE POSITIVE,1,0,1,0,-0.07933505297662637,5
FALSE POSITIVE,1,0,1,0,-0.08468637052332846,5
CANDIDATE,0,0,0,0,-0.08571177268796598,0
FALSE POSITIVE,0,0,1,0,-0.00041113011718181623,1
FALSE POSITIVE,1,0,1,1,-0.03889575510873395,3
FALSE POSITIVE,0,0,1,0,0.017693626852199492,1
FALSE POSITIVE,1,0,1,0,-0.028385382921199315,5
FALSE POSITIVE,1,0,1,0,0.01522625289354046,5
FALSE POSITIVE,1,0,0,0,-0.08465432670568354,4
FALSE POSITIVE,0,0,1,0,-0.011273984298810606,1
CANDIDATE,0,0,0,0,-0.08452615143510385,0
FALSE POSITIVE,1,0,1,1,0.057780442725997784,3
FALSE POSITIVE,0,0,1,0,0.2608741589595177,1
FALSE POSITIVE,1,0,1,1,-0.01220325501051336,3
FALSE POSITIVE,0,0,1,0,0.17204869644779205,1
CANDIDATE,0,0,0,0,-0.0862885614055746,0
FALSE POSITIVE,0,1,0,0,-0.08821119046426995,7
FALSE POSITIVE,1,0,0,0,-0.08542337832916168,4
FALSE POSITIVE,1,0,1,1,-0.0869935253937629,3
FALSE POSITIVE,1,0,0,1,-0.08760235792901643,2
FALSE POSITIVE,0,0,1,0,0.06665658021364135,1
FALSE POSITIVE,1,0,0,0,-0.025084869703772276,4
CANDIDATE,0,0,0,0,-0.0834687054528214,0
FALSE POSITIVE,1,0,0,1,-0.08632060522321952,2
FALSE POSITIVE,0,0,1,0,0.11286376525761986,1
FALSE POSITIVE,0,0,1,0,0.17810497798268243,1
CANDIDATE,0,0,0,0,-0.07606658357684426,0
FALSE POSITIVE,0,0,1,0,0.08139673633030578,1
FALSE POSITIVE,0,0,1,0,0.1865004582056522,1
FALSE POSITIVE,1,0,1,1,0.02057757044024255,3
CANDIDATE,0,0,0,0,-0.08420571325865461,0
FALSE POSITIVE,0,0,1,0,-0.03988911345572655,1
CANDIDATE,0,0,0,0,-0.07968753497072052,0
CANDIDATE,0,0,0,0,-0.08491067724684291,0
FALSE POSITIVE,1,0,1,1,-0.056455767178151574,3
FALSE POSITIVE,1,1,0,0,0.06873942836056132,10
FALSE POSITIVE,0,0,1,0,0.07216811684856805,1
FALSE POSITIVE,0,0,1,0,0.011733476770243877,1
CANDIDATE,0,0,0,0,-0.047131016243479075,0
CANDIDATE,0,0,0,0,-0.08430184471158939,0
CANDIDATE,0,0,0,0,-0.0833405301822417,0
CANDIDATE,0,0,0,0,-0.08577586032325583,0
CANDIDATE,0,0,0,0,-0.0731505961711563,0
CANDIDATE,0,0,0,0,-0.0854554221468066,0
CANDIDATE,0,0,0,0,-0.07991184169423497,0
FALSE POSITIVE,1,0,0,0,-0.07811738790611931,4
CANDIDATE,0,0,0,0,-0.08279578528227803,0
FALSE POSITIVE,0,0,1,0,-0.08128972585296665,1
CANDIDATE,0,0,0,0,-0.07798921263553962,0
CANDIDATE,0,0,0,0,-0.08744213884079181,0
FALSE POSITIVE,0,1,0,0,-0.08388527508220539,7
FALSE POSITIVE,1,0,1,1,-0.08439797616452416,3
CANDIDATE,0,0,0,0,-0.08580790414090075,0
FALSE POSITIVE,1,1,0,0,-0.03187815904449589,10
FALSE POSITIVE,1,0,0,1,-0.08635264904086444,2
CANDIDATE,0,0,0,0,-0.06773519098916436,0
FALSE POSITIVE,0,0,1,0,0.015514647252344752,1
CANDIDATE,0,0,0,0,-0.0862885614055746,0
FALSE POSITIVE,0,0,1,0,0.1302956020564578,1
FALSE POSITIVE,0,0,1,0,0.27189723222937107,1
FALSE POSITIVE,0,0,1,0,0.19880528418130247,1
FALSE POSITIVE,1,0,1,1,0.07389848300139387,3
FALSE POSITIVE,1,0,1,1,-0.07129205474775077,3
CANDIDATE,0,0,0,0,-0.0771240295591267,0
FALSE POSITIVE,0,0,1,0,0.05137167919701324,1
CANDIDATE,0,0,0,0,-0.0734389905299606,0
FALSE POSITIVE,0,1,0,0,-0.07161249292420001,7
CANDIDATE,0,0,0,0,-0.08500680869977768,0
CANDIDATE,0,0,0,0,-0.08330848636459678,0
CANDIDATE,0,0,0,0,-0.08789075228782073,0
FALSE POSITIVE,0,0,1,0,0.1000782820172957,1
CANDIDATE,0,0,0,0,-0.08382118744691554,0
CANDIDATE,0,0,0,0,-0.08388527508220539,0
CANDIDATE,0,0,0,0,-0.08619242995263983,0
CANDIDATE,0,0,0,0,-0.08269965382934326,0
FALSE POSITIVE,0,0,1,0,0.08267848903610268,1
CANDIDATE,0,0,0,0,-0.08558359741738629,0
FALSE POSITIVE,0,0,1,0,0.7416275550862927,1
CANDIDATE,0,0,0,0,-0.07741242391793102,0
FALSE POSITIVE,0,1,0,0,0.043328680968137634,7
CANDIDATE,0,0,0,0,-0.08449410761745892,0
FALSE POSITIVE,0,1,0,0,-0.0506878800020655,7
FALSE POSITIVE,0,0,1,0,0.07402665827197358,1
CANDIDATE,0,0,0,0,-0.08302009200579248,0
FALSE POSITIVE,1,0,1,1,-0.08154607639412605,3
FALSE POSITIVE,0,0,1,0,0.009234058993939915,1
FALSE POSITIVE,0,0,1,0,0.036086778180385116,1
CANDIDATE,0,0,0,0,-0.07837373844727868,0
CANDIDATE,0,0,0,0,-0.0860001670467703,0
FALSE POSITIVE,0,0,1,0,-0.0834687054528214,1
FALSE POSITIVE,0,0,1,0,0.1412866315086663,1
CANDIDATE,0,0,0,0,-0.07068322221249725,0
CANDIDATE,0,0,0,0,-0.08491067724684291,0
CANDIDATE,0,0,0,0,-0.08625651758792967,0
CANDIDATE,0,0,0,0,-0.07997592932952483,0
CANDIDATE,0,0,0,0,-0.08020023605303928,0
CANDIDATE,0,0,0,0,-0.08055271804713343,0
FALSE POSITIVE,1,0,0,0,-0.08753827029372657,4
FALSE POSITIVE,1,0,1,0,0.15009868136102003,5
CANDIDATE,0,0,0,0,-0.06094190164844076,0
FALSE POSITIVE,0,1,0,0,0.2103090147158297,7
FALSE POSITIVE,1,0,0,1,-0.025501439333156267,2
CANDIDATE,0,0,0,0,-0.08327644254695186,0
FALSE POSITIVE,1,0,1,0,-0.08503885251742262,5
FALSE POSITIVE,0,0,1,0,0.00817661301165746,1
FALSE POSITIVE,0,0,1,0,0.10946712058725805,1
FALSE POSITIVE,0,0,1,0,0.06422125007262723,1
CANDIDATE,0,0,0,0,-0.08138585730590142,0
CANDIDATE,0,0,0,0,-0.08715374448198751,0
FALSE POSITIVE,1,0,0,0,-0.08724987593492227,4
FALSE POSITIVE,1,0,1,0,-0.08507089633506752,5
FALSE POSITIVE,0,1,0,0,0.15535386745478735,7
FALSE POSITIVE,0,0,1,0,0.06822672727824257,1
FALSE POSITIVE,0,1,0,0,0.48989132366778015,7
CANDIDATE,0,0,0,0,-0.0799438855118799,0
FALSE POSITIVE,0,1,0,0,0.031921081886545175,7
CANDIDATE,0,0,0,0,-0.08061680568242328,0
CANDIDATE,0,0,0,0,-0.02296997773920738,0
CANDIDATE,0,0,0,0,-0.014254059339788414,0
CANDIDATE,0,0,0,0,-0.08318031109401709,0
CANDIDATE,0,0,0,0,-0.08161016402941589,0
CANDIDATE,0,0,0,0,-0.08487863342919799,0
FALSE POSITIVE,1,0,1,0,-0.08680126248789335,5
FALSE POSITIVE,0,0,1,0,0.04105356991534812,1
CANDIDATE,0,0,0,0,-0.08606425468206014,0
CANDIDATE,0,0,0,0,-0.08404549417043,0
CANDIDATE,0,0,0,0,-0.08209082129408972,0
FALSE POSITIVE,1,0,0,0,-0.0867051310349586,4
CANDIDATE,0,0,0,0,-0.08510294015271246,0
CANDIDATE,0,0,0,0,-0.08471841434097338,0
CANDIDATE,0,0,0,0,-0.08385323126456047,0
FALSE POSITIVE,1,0,0,1,-0.08010410460010452,2
CANDIDATE,0,0,0,0,-0.0851670277880023,0
FALSE POSITIVE,1,0,1,1,-0.07388760397698951,3
FALSE POSITIVE,1,0,0,0,-0.08686535012318321,4
FALSE POSITIVE,0,1,0,1,0.31675857693226284,11
CANDIDATE,0,0,0,0,-0.08446206379981401,0
FALSE POSITIVE,0,1,0,0,-0.08148198875883618,7
FALSE POSITIVE,0,1,0,1,-0.08683330630553827,11
FALSE POSITIVE,0,0,1,0,0.034196192939334694,1
FALSE POSITIVE,0,1,0,0,-0.0174904849219256,7
FALSE POSITIVE,0,0,1,0,0.10059098309961448,1
FALSE POSITIVE,1,0,1,0,-0.08712170066434258,5
FALSE POSITIVE,1,0,1,1,0.05983124705527283,3
CANDIDATE,0,0,0,0,-0.08154607639412605,0
CANDIDATE,0,0,0,0,-0.07901461480017716,0
CANDIDATE,0,0,0,0,-0.08606425468206014,0
CANDIDATE,0,0,0,0,-0.08577586032325583,0
CANDIDATE,0,0,0,0,-0.08692943775847305,0
FALSE POSITIVE,0,0,1,0,0.15785328523109132,1
FALSE POSITIVE,1,0,0,0,-0.08462228288803861,4
CANDIDATE,0,0,0,0,-0.08648082431144413,0
FALSE POSITIVE,1,0,0,1,-0.08744213884079181,2
FALSE POSITIVE,1,0,1,0,-0.06334518797180996,5
CANDIDATE,0,0,0,0,-0.08314826727637217,0
FALSE POSITIVE,1,1,0,1,-0.08266761001169833,9
CANDIDATE,0,0,0,0,-0.08128972585296665,0
CANDIDATE,0,0,0,0,-0.08526315924093707,0
CANDIDATE,0,0,0,0,-0.08269965382934326,0
FALSE POSITIVE,0,1,0,0,0.08434476755363868,7
CANDIDATE,0,0,0,0,-0.0827637414646331,0
FALSE POSITIVE,1,0,0,0,-0.08555155359974137,4
FALSE POSITIVE,1,0,0,1,-0.06049328820141184,2
FALSE POSITIVE,1,0,1,0,-0.08439797616452416,5
FALSE POSITIVE,0,1,0,0,-0.06741475281271514,7
CANDIDATE,0,0,0,0,-0.08394936271749524,0
CANDIDATE,0,0,0,0,-0.07955935970014083,0
CANDIDATE,0,0,0,0,-0.07475278705340242,0
CANDIDATE,0,0,0,0,-0.08340461781753156,0
CANDIDATE,0,0,0,0,-0.08151403257648111,0
FALSE POSITIVE,1,0,0,1,-0.0860322108644152,2
CANDIDATE,0,0,1,0,-0.048252549861051375,1
FALSE POSITIVE,0,0,1,1,-0.0862885614055746,8
FALSE POSITIVE,1,1,0,0,-0.08045658659419867,10
CANDIDATE,0,0,0,0,-0.0833405301822417,0
CANDIDATE,0,0,0,0,-0.08494272106448784,0
FALSE POSITIVE,0,0,1,0,0.05979920323762789,1
CANDIDATE,0,0,0,0,-0.0865769557643789,0
FALSE POSITIVE,1,0,1,0,-0.08622447377028475,5
CANDIDATE,0,0,0,0,-0.05011109128445689,0
CANDIDATE,0,0,0,0,-0.08500680869977768,0
FALSE POSITIVE,0,0,1,0,-0.08712170066434258,1
FALSE POSITIVE,0,1,0,0,-0.059211535495614934,7
FALSE POSITIVE,0,1,0,0,-0.07436826124166335,7
FALSE POSITIVE,0,0,1,0,0.04829547270310067,1
FALSE POSITIVE,1,0,1,1,-0.08747418265843673,3
FALSE POSITIVE,1,0,0,0,-0.0865769557643789,4
FALSE POSITIVE,0,0,1,0,0.3458223195362078,1
FALSE POSITIVE,1,0,0,1,-0.08731396357021211,2
CANDIDATE,0,0,0,0,-0.08193060220586511,0
CANDIDATE,0,0,0,0,-0.06494737885405609,0
FALSE POSITIVE,1,0,1,0,-0.08529520305858199,5
CANDIDATE,0,0,0,0,-0.08337257399988664,0
FALSE POSITIVE,0,1,0,0,-0.08446206379981401,7
CANDIDATE,0,0,0,0,-0.07680359138267748,0
FALSE POSITIVE,0,0,1,0,-0.02889808400351808,1
FALSE POSITIVE,1,0,1,1,-0.08558359741738629,3
FALSE POSITIVE,1,0,1,1,-0.02857764582706885,3
CANDIDATE,0,0,0,0,-0.08491067724684291,0
FALSE POSITIVE,0,0,1,0,-0.019188807257106505,1
FALSE POSITIVE,0,0,1,0,0.13064808405055195,1
FALSE POSITIVE,0,0,1,0,0.2921489249809623,1
FALSE POSITIVE,0,0,0,1,-0.08417366944100971,6
FALSE POSITIVE,0,0,1,0,0.019648299728539775,1
CANDIDATE,0,0,0,0,-0.08398140653514016,0
CANDIDATE,0,0,0,0,-0.08151403257648111,0
CANDIDATE,0,0,0,0,-0.0799438855118799,0
CANDIDATE,0,0,0,0,-0.08087315622358267,0
FALSE POSITIVE,0,0,1,0,0.3120801795561042,1
FALSE POSITIVE,0,0,1,0,0.004491573982491357,1
FALSE POSITIVE,0,0,1,0,-0.07340694671231568,1
