koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,koi_depth,koi_teq,koi_impact,koi_insol,koi_model_snr,koi_pdisposition,hier_labels_5,hier_labels_10,dbscan_labels_5
0,0,0,1,-0.08648082431144413,-0.3125167961549396,0.6180069681124741,0.16784260382198007,-0.037325407881726114,-0.3304951962097583,FALSE POSITIVE,7,5,10
1,0,0,0,-0.08343666163517648,-0.30980875329984664,-0.4868741493130836,-0.7245634389773552,-0.04768968381902292,-0.3379500996136145,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08257147855876357,-0.30984873309015193,-0.9890928390519735,-0.7439075005987281,-0.04807500589248671,-0.33641178621281875,CANDIDATE,4,0,0
0,0,1,0,-0.039344368555762864,-0.08522345713587665,1.206489103382985,0.25037726673983746,-0.017577799589853723,0.0876893852065547,FALSE POSITIVE,8,6,1
0,0,1,0,0.01804610884629364,-0.15534095407430157,0.04488681629279979,0.8100654496515595,-0.04537615326825812,0.5192454600297844,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08705761302905274,-0.31250033388834325,0.6404590977713892,-0.47438024200759943,-0.03684999975667832,-0.337121777013186,CANDIDATE,4,0,0
0,0,0,0,-0.08625651758792967,-0.31145262820710673,0.04488681629279979,-0.7813060197333823,-0.04537396326569004,-0.33629345441275754,CANDIDATE,4,0,0
1,0,0,1,-0.0861603861349949,-0.3122557516417695,-0.08746257959133119,0.25940449549647815,-0.04626813539530869,-0.3333351594112273,FALSE POSITIVE,11,5,7
0,0,1,0,0.10363514577588212,7.100779328628554,-0.17254433408827255,-0.4730906378995079,-0.04670690536928519,2.0839468522391527,FALSE POSITIVE,8,4,1
1,0,0,1,0.24373071651948408,-0.3113315129600053,2.7178719367383737,0.7068971210042374,0.14765351416617295,-0.3186620162036374,FALSE POSITIVE,11,2,7
0,0,1,0,0.15807759195460575,4.558887778539788,-0.7243940472837115,-0.16745446428181654,-0.047977876319129704,1.2332595415991203,FALSE POSITIVE,6,10,1
0,0,0,1,-0.0865769557643789,-0.31293188044840364,0.7917155502103961,0.2220059763618239,-0.03299263577393873,-0.3353468000122679,FALSE POSITIVE,7,5,10
0,0,1,0,0.13135304803874023,0.879923957120199,0.43602654877179403,0.03630298479664443,-0.0407856119392826,0.54622511044374,FALSE POSITIVE,6,6,1
1,1,0,1,0.10469259175816459,-0.16205520709322505,0.011799467321767041,0.8049070332191931,-0.04562652383212168,-0.07501683987760781,FALSE POSITIVE,5,5,8
0,1,0,0,0.096233023899905,2.8833818018910926,-0.5577756113938681,0.06854308749893258,-0.047804925305510476,2.347826766375649,FALSE POSITIVE,1,10,5
0,0,1,0,0.1109731800165694,-0.016940327046754806,0.36748846876036906,0.7365580154903424,-0.04184799994183275,0.32411632172885063,FALSE POSITIVE,8,1,1
0,0,1,0,0.06902782271936564,1.8287384511603646,-0.7941138183298162,0.13044408468732568,-0.04801919042163013,0.6404172232924625,FALSE POSITIVE,8,10,1
0,1,0,0,-0.08632060522321952,-0.3112092218367184,-0.6026798707116983,-0.7310114595178129,-0.047863404293003904,-0.33629345441275754,FALSE POSITIVE,1,0,5
0,0,1,0,0.13375633436210943,5.802024081798262,-0.41951776033633836,-0.32865497779325714,-0.04754993797947638,2.064067109828869,FALSE POSITIVE,6,4,1
0,0,1,0,0.1436899178320355,0.2589907786311052,1.534999211023953,0.6656297895453086,0.0017598047077201087,3.275193083455345,FALSE POSITIVE,6,3,1
0,0,1,0,0.0629074535491854,0.5289366745250211,0.09806291285338813,0.5714886896546273,-0.044941704110159165,0.3184363953259125,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08692943775847305,-0.312124053508999,-0.41242761412825996,-0.7116673978964401,-0.047534844718534246,-0.33759510421343086,CANDIDATE,4,0,0
0,0,0,0,-0.08385323126456047,-0.3105624899347205,-0.16899926098423332,0.42963223776455955,-0.046694534814238506,-0.33641178621281875,CANDIDATE,4,0,0
0,0,1,0,0.08649170333584848,1.6237832320363086,-0.8283828583355287,0.12786487647114264,-0.04803422449331366,8.00160184150016,FALSE POSITIVE,8,3,1
0,0,0,0,0.07767965348349475,2.6660798828198042,-1.0718112114795553,0.11496883539022737,-0.04808287806388005,1.4269686982993197,CANDIDATE,4,10,0
0,0,1,0,0.07937797581867564,4.616035361152691,-0.6085883258850969,-0.19066733822746393,-0.04787133565365585,0.2067311760681311,FALSE POSITIVE,8,10,1
1,1,0,0,-0.08170629548235064,-0.31245565059329616,-0.21863028444078242,-0.4718010337914164,-0.04691335750327008,-0.3374767724133696,FALSE POSITIVE,12,5,6
0,1,0,0,0.12407910143334279,1.336751855167794,-1.0789013576876338,0.3561248036033426,-0.048083351577948824,2.4752701150415715,FALSE POSITIVE,1,10,5
1,1,0,0,-0.04613765789648648,-0.30239838157913634,-0.9122829217977904,0.4631619445749391,-0.04806091884894072,-0.3022138959951293,FALSE POSITIVE,12,5,6
1,0,1,1,1.5610200160846106,-0.3057766738599362,2.949483379535603,0.8294095112729322,0.19683665102923129,-0.3049355273965371,FALSE POSITIVE,0,2,3
1,0,1,0,-0.07693176665325717,-0.31142558305484136,3.058198954726139,-0.2048529834164707,0.2211855730951438,-0.3244602744066366,FALSE POSITIVE,17,2,2
0,0,1,0,0.14458714472609333,2.6224548763395834,0.09333614871466916,0.7262411826256101,-0.044970825225388686,0.1262655520265089,FALSE POSITIVE,6,10,1
0,0,1,0,-0.008550259798992174,0.22402022087580153,-0.4171543782669789,-0.06041732331021988,-0.047543782296582335,2.2206200813098493,FALSE POSITIVE,8,1,1
0,1,0,0,-0.08789075228782073,-0.3128472173630512,0.20559679700924455,-0.6987713568155248,-0.043885886115313244,-0.3304951962097583,FALSE POSITIVE,1,6,5
0,0,1,0,0.038650283591978925,3.2783586125839808,0.48565757222834316,-0.2757812093615046,-0.039971582065803736,1.4371452331045835,FALSE POSITIVE,8,10,1
0,0,1,0,0.11388916742225738,3.6159526654268754,-0.5435953189777112,-0.0397836575807556,-0.04778438663277747,4.4955489374865945,FALSE POSITIVE,8,4,1
0,0,0,0,-0.08580790414090075,-0.31174306962491305,0.06733894595171486,-0.6007614446005688,-0.045201840901691166,-0.3378317678135533,CANDIDATE,4,0,0
1,1,0,1,-0.08676921867024844,-0.31319174908538827,2.737960684327929,-0.5904446117358366,0.1519154959206788,-0.3387784222140429,FALSE POSITIVE,5,2,8
1,0,0,1,-0.08253943474111863,-0.3128248757155277,1.0528692688746188,-0.5633629254659147,-0.024146623508902978,-0.33380848661147217,FALSE POSITIVE,11,5,7
0,0,1,0,0.09629711153519482,5.148824860780401,-0.6440390569254891,-0.2512787313077657,-0.04790927596841626,1.4223537580969323,FALSE POSITIVE,8,10,1
0,0,0,0,-0.08462228288803861,-0.30683261067447093,-0.5613206844979073,-0.5517564884930909,-0.047809838013973996,-0.3353468000122679,CANDIDATE,4,0,0
0,0,1,0,0.09793134623508588,1.9476195335094297,-0.5707742127753452,0.25166687084792916,-0.04782345154345121,5.667033758092564,FALSE POSITIVE,8,3,1
0,0,1,0,0.030735460633683025,0.1980451159391957,0.09806291285338813,0.26198370371266133,-0.04494046113572864,5.139510593419694,FALSE POSITIVE,8,3,1
1,0,1,1,-0.05469335720768083,-0.20185861597073104,-0.4892375313824431,0.31614707625250543,-0.04769507004155522,-0.2327531293591996,FALSE POSITIVE,10,1,3
0,0,0,0,-0.08619242995263983,-0.31217226443260254,-0.402974085850822,-0.7864644361657485,-0.047510577122509653,-0.33653011801288,CANDIDATE,4,0,0
1,0,0,1,-0.07135614238304062,-0.3125062132692705,1.7406134510582278,-0.3299445819013487,0.017406130082176362,-0.32777356480835046,FALSE POSITIVE,11,2,7
0,0,0,0,-0.08510294015271246,-0.3100439285369368,-0.2694429989320113,-0.2886772504424198,-0.047109806652552155,-0.33925174941428776,CANDIDATE,4,0,0
1,0,0,0,-0.08609629849970506,-0.3107976651718107,-0.09809779890344886,-0.10684307120151482,-0.046323418162837894,-0.33653011801288,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08648082431144413,-0.3121358122708535,-0.0673738320017756,-0.5698109460063723,-0.04614780363258183,-0.337121777013186,CANDIDATE,4,0,0
0,1,0,1,-0.08648082431144413,-0.3126649565543064,1.2561201268395341,-0.4421401393053113,-0.015079065848940197,-0.33345349121128853,FALSE POSITIVE,14,6,9
0,0,1,0,0.02022508844614838,1.539943260013674,0.4584786784307091,0.2606940996045697,-0.04042556367923956,0.16152842844474924,CANDIDATE,8,10,1
1,0,0,1,-0.059596061307354,-0.3127837200490369,1.4546442206657306,0.5934119594921831,-0.0037247903723568636,-0.3345184774118394,FALSE POSITIVE,11,2,7
0,0,1,0,0.1612499299014531,3.7670527552572897,0.40530258187012075,-0.4821178666561486,-0.04127031277793006,8.441677805927796,FALSE POSITIVE,6,3,1
0,0,0,0,0.007471649023469165,-0.30870813319026474,-0.9678224004277381,0.7468748483550746,-0.04807186886178109,-0.31132544459984246,CANDIDATE,4,0,0
0,0,1,0,5.659840862499605,3.114441472332154,-0.14654713132531824,29.026603334694123,-0.04658894117690219,1.1065261837335654,FALSE POSITIVE,2,9,-1
0,0,1,0,0.1155874897574383,-0.2369032539257181,0.10751644113082605,0.8345679277052983,-0.044855228603349555,0.3460077047401743,FALSE POSITIVE,8,1,1
0,0,1,0,-0.0058906229344635975,-0.015364652958250876,0.13705871699781957,0.40899857203509504,-0.04457218556874067,0.11999396662326481,FALSE POSITIVE,8,1,1
0,0,1,0,0.036118821998030036,-0.17576592341558014,0.9075212716090106,0.8242510948405661,-0.029399078316764127,-0.2957056469917628,FALSE POSITIVE,8,6,1
0,0,1,0,1.8373979432720686,1.1189795856223252,-0.4644220196541685,6.293462117256723,-0.04764754106690215,0.2742986339030815,FALSE POSITIVE,0,1,1
1,0,1,0,-0.0872819197525672,-0.31203115929034847,1.005601627487429,-0.453746576278135,-0.026168883718113975,-0.3210286522048616,FALSE POSITIVE,17,6,2
0,0,0,0,0.06732950038418473,-0.2831492884233085,1.0717763254294945,0.3406495543062443,-0.02342729644917865,-0.20139520234297917,CANDIDATE,4,0,0
1,0,1,0,0.037849188150855854,-0.3076086889568684,3.46470067065597,-0.4730906378995079,0.33747328891765244,-0.3197270024041883,FALSE POSITIVE,17,2,2
0,0,0,0,-0.08372505599398078,-0.3080755118024923,-0.7964772003991757,-0.3918455790897418,-0.04802013744976767,-0.3377134360134921,CANDIDATE,4,0,0
0,0,1,0,0.1177344255396481,0.5830269790557532,-0.07328228717517431,-0.5775485706549214,-0.046180120967775566,6.2152649877761466,FALSE POSITIVE,8,3,1
0,0,1,0,0.1575969346899319,0.06936898496532619,-0.4691487837928875,-0.31446933260425036,-0.04765553161681269,1.6723888516262673,FALSE POSITIVE,6,1,1
0,0,1,0,0.04066904410360906,1.5415894866733049,0.5459238149970099,0.30454063927968156,-0.03884787399134752,0.259862154295614,FALSE POSITIVE,8,10,1
0,0,1,0,0.1789060734238055,2.9879171947776593,-0.4596952555154496,0.015669319067180013,-0.04763688700035477,2.7085020929622137,FALSE POSITIVE,6,4,1
0,0,0,0,-0.004384563505152223,0.38157587096434015,-0.45615018241141037,0.06080546285038328,-0.04763084969597792,1.0116240800844756,CANDIDATE,4,1,0
0,0,1,0,1.8920326523566617,-0.2093266056245284,4.801193230878757,0.8165134701920169,0.9753955264270743,0.5998294158714679,FALSE POSITIVE,0,2,1
1,0,1,0,0.08822206948867432,-0.12300435897440747,0.7397211446844875,0.80232782500301,-0.03441128392398173,1.0099674348836185,FALSE POSITIVE,17,6,2
0,0,0,0,-0.02835333910355439,-0.30850588248636723,-0.6712179507231232,0.8861520920289594,-0.047935437620715955,-0.337121777013186,CANDIDATE,4,0,0
0,0,1,0,0.024679179098792636,1.4584550403619407,0.031888214911322633,0.06596387928274952,-0.0454718622994088,0.23051586788043416,FALSE POSITIVE,8,1,1
0,0,0,0,-0.02876990873293838,-0.3109564084568465,3.9409221576319053,-0.6046302569248434,0.5152090438233112,-0.33463680921190064,CANDIDATE,4,2,0
0,0,1,0,0.05752409218483838,0.697839529803159,-0.0011991340597101087,-0.1313455492552538,-0.0457129993389313,8.97334258360281,FALSE POSITIVE,8,3,1
0,0,1,0,-0.0067878498285214245,0.3321302773661384,-0.022469572683945446,-0.581417382979196,-0.04585848653656171,0.28293685530754975,FALSE POSITIVE,8,0,1
0,0,0,0,-0.08705761302905274,-0.31260616274503383,0.8626170122911805,-0.2835188340100538,-0.030844480011692786,-0.3352284682122067,CANDIDATE,4,0,0
0,0,0,0,-0.0872819197525672,-0.31300243301953073,0.20796017907860403,-0.6768480869779688,-0.04385208904865459,-0.33830509501379813,CANDIDATE,4,0,0
0,0,1,0,0.0058374143235781035,0.3854562623763274,-0.06028368579369715,0.32001588857677987,-0.046108383586356494,0.11786399422216302,FALSE POSITIVE,8,1,1
1,0,0,1,-0.08638469285850936,-0.31187359188149805,-0.41242761412825996,-0.33510299833371476,-0.047532240391156,-0.3381867632137369,FALSE POSITIVE,11,5,7
1,1,0,0,-0.005217702763920218,-0.2739786300529785,0.13115026182442088,0.8629392180833119,-0.044634275101008494,-0.19382196713906177,FALSE POSITIVE,12,5,6
0,0,1,0,0.048583867061904956,0.023157050877113883,-0.6948517714167181,0.7455852442469831,-0.047955739536414584,0.2260192594781082,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08651286812908905,-0.3116478236538915,-0.008289280267788555,-0.11200148763388092,-0.0457631326409626,-0.33806843141367565,CANDIDATE,4,0,0
0,0,1,0,0.48139971199187565,5.296750084910098,2.4909872580798633,-0.28093962579387066,0.10782500286727077,3.5432146105939837,FALSE POSITIVE,6,4,1
0,1,0,0,-0.03921619328518318,-0.31301184002901433,2.131753183537222,0.5431173992766137,0.0571602996722812,-0.3158220530021684,FALSE POSITIVE,1,6,5
0,0,1,0,0.2419042189137235,1.467274111752821,1.7453402151969468,0.3058302433877731,0.01777262997140643,1.7250465026535053,FALSE POSITIVE,6,10,1
1,1,0,1,-0.08513498397035738,-0.3117207279773895,-0.5329600996655935,0.4605827363587561,-0.047767872829629014,-0.3125087626004545,FALSE POSITIVE,5,5,8
0,0,1,0,0.2064317127807941,2.95499266158504,0.7928972412450758,0.05435744230992565,-0.033009800658931734,6.221181577779206,FALSE POSITIVE,6,4,1
0,0,1,0,0.28061315062879005,2.1943183572169853,1.8280585876245288,0.1807386449028952,0.024839886637097543,0.3629291521489271,FALSE POSITIVE,6,10,1
1,0,1,0,-0.083628924541046,-0.31272022273502253,2.8632199340039817,-0.6910337321669757,0.1774867353658694,-0.3210286522048616,FALSE POSITIVE,17,2,2
0,1,0,0,-0.08561564123503122,-0.3116196026254407,-0.6345855286480512,-0.709088189680257,-0.04789974649778221,-0.33203350961055406,FALSE POSITIVE,1,0,5
0,0,0,0,-0.08423775707629955,-0.3108164791907779,-0.5435953189777112,0.2013723106323596,-0.047783972307967285,-0.3367667816130024,CANDIDATE,4,0,0
0,0,0,0,-0.08289191673521279,-0.3099357479278753,-0.9630956362890192,-0.011412367202742033,-0.048071099401419334,-0.33085019160994195,CANDIDATE,4,0,0
0,0,0,0,-0.08394936271749524,-0.3052263638051453,-0.4053374679201815,-0.7709891868686501,-0.04751614091281773,-0.32528859700706514,CANDIDATE,4,0,0
0,0,0,0,-0.08526315924093707,-0.3111939354463075,-0.40179239481614226,-0.015281179527016612,-0.04750880144475175,-0.3374767724133696,CANDIDATE,4,0,0
0,0,1,1,-0.0867051310349586,-0.3120076417666394,0.8567085571177818,-0.4227960776839384,-0.03097173691767545,-0.33250683681079884,FALSE POSITIVE,13,6,11
0,0,0,1,-0.08731396357021211,-0.3128578002487203,0.4442983860145522,-0.4524569721700435,-0.04064835204859712,-0.33641178621281875,FALSE POSITIVE,7,5,10
0,1,0,1,-0.08769848938195118,-0.3125379619262777,0.6073717488003565,-0.17390248482227416,-0.03749048672395199,-0.3239869472063918,FALSE POSITIVE,14,6,9
0,0,1,0,0.028203999039734137,-0.0330027957400113,0.25404612943111393,0.7391372237065253,-0.04334608007691237,-0.03809731825851054,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08529520305858199,-0.31010154647002386,-0.3698867368797893,-0.7335906677339958,-0.04742700188937127,-0.339370081214349,CANDIDATE,4,0,0
1,1,0,1,-0.05206576416079717,-0.3112056942081621,-0.44787834516865216,0.6617609772210341,-0.04761368481098491,-0.32647191500767725,FALSE POSITIVE,5,5,8
0,0,1,1,0.9535974088074561,-0.2701958363643836,3.364256932708192,0.9054961536503321,0.3071724133857843,-0.2217482719535071,FALSE POSITIVE,13,2,-1
0,0,1,0,-0.027424068391851634,0.8170616162460049,-0.010652662337148035,-0.013991575418925085,-0.04577816671264614,0.02071358637191038,CANDIDATE,8,1,1
0,0,0,0,-0.07933505297662637,-0.30218319623719886,-0.8579251342025223,-0.7813060197333823,-0.04804523369541262,-0.32777356480835046,CANDIDATE,4,0,0
0,1,0,0,-0.08686535012318321,-0.31127859853166,0.1866897404543687,-0.5337020309798096,-0.044073812011357405,-0.290144052388886,FALSE POSITIVE,1,6,5
1,1,0,1,-0.0675108842656499,-0.3106083491059531,2.867946698142701,-0.3879767667654673,0.18023802967321456,-0.29381233819078345,FALSE POSITIVE,5,2,8
0,0,1,0,0.07921775673045105,-0.30478541023560124,1.3045694592614037,-0.78775404027384,-0.01248977254237389,-0.30032058719415,FALSE POSITIVE,8,0,1
0,0,1,0,0.6537313632862698,5.422804011990412,1.978133349028856,-0.41763766125157237,0.039805298780658666,4.01157187523625,FALSE POSITIVE,6,4,1
1,0,0,0,0.02487144200466218,-0.28587379354499776,0.4880209542977026,0.8319887194891152,-0.039904402257296606,-0.09371326428727886,FALSE POSITIVE,3,5,4
0,0,1,0,0.21155872360398173,4.322301490027107,-0.6806714790005611,0.9661075467306339,-0.04794413844172965,3.7434320162975494,FALSE POSITIVE,6,4,1
0,0,1,0,0.08399228555954454,1.1001655666551142,-0.07682736027921352,-0.3879767667654673,-0.046202316939749286,9.415311856831424,FALSE POSITIVE,8,3,1
0,0,1,0,0.025288011634046183,1.749954746735168,-0.23162888582225957,-0.003674742554192877,-0.04696710135007579,0.5265820316335793,FALSE POSITIVE,8,10,1
0,0,1,0,0.10597434446396149,2.6633753675932677,0.36158001358697034,0.11883764771450195,-0.041927727873162346,5.024728747360322,FALSE POSITIVE,8,4,1
0,0,1,0,0.13683254085602203,4.504327123534876,0.308403917026382,-0.16874406838990808,-0.04265368412984949,5.937776916632611,FALSE POSITIVE,6,4,1
0,0,0,0,0.35960116112352447,-0.31036611861175023,-0.06973721407113508,0.6785258306262238,-0.046165205274609225,-0.319017011603821,CANDIDATE,4,0,0
0,0,0,0,-0.08481454579390815,-0.3096629446528507,-0.6546742762376068,-0.4369817228729452,-0.04791933814237768,-0.3386600904139817,CANDIDATE,4,0,0
0,0,1,0,0.1512202149785923,0.7237088058830743,1.0256903750769848,-0.1468207985523521,-0.025198535012681527,7.43893413220911,FALSE POSITIVE,6,3,1
1,1,0,1,-0.08660899958202382,-0.31260263511647746,1.5243639917118355,-0.29125645865860295,0.0007107342883541869,-0.32209363840541244,FALSE POSITIVE,5,6,8
0,0,1,0,0.04246349789172474,0.9525931053810519,-0.3817036472265867,0.46960996511539677,-0.047456655707928154,1.406260633288608,FALSE POSITIVE,8,1,1
0,0,1,0,0.1257774237685237,3.649112373856585,-0.508144587937319,-0.05525890687785377,-0.047726736294904384,1.0044058402807416,FALSE POSITIVE,6,10,1
0,1,0,1,-0.08769848938195118,-0.31230043493681664,0.2386841459802773,-0.5981822363843858,-0.04350523999327859,-0.31688703920271927,FALSE POSITIVE,14,6,9
0,0,0,0,-0.08808301519369026,-0.31293893570551634,0.46675051567346726,-0.1300559451471623,-0.04029588001365444,-0.33806843141367565,CANDIDATE,4,0,0
0,0,0,0,-0.08593607941148045,-0.31280135819181865,-0.011834353371827777,-0.1506896108766267,-0.04578740023698721,-0.33653011801288,CANDIDATE,4,0,0
0,0,1,0,0.07530841097777048,0.8514207183848742,1.1391327144062398,0.45413471581829845,-0.020502814371179873,0.15963511964376986,FALSE POSITIVE,8,6,1
1,0,0,1,-0.08760235792901643,-0.3127484437634734,0.26468134874323157,-0.6497664007080468,-0.04322557074640972,-0.3374767724133696,FALSE POSITIVE,11,5,7
0,0,1,0,0.11424164941635154,3.4011200863450335,-0.7811152169483391,-0.029466824716023396,-0.04801238365689152,1.0898413999249348,FALSE POSITIVE,8,10,1
0,0,1,0,0.09187506470019552,4.606275588813451,0.11696996940826399,-0.5001723241694299,-0.04476916742135012,1.4206971128960757,FALSE POSITIVE,8,10,1
1,0,1,0,0.060343948137591585,0.5754896127070142,0.6877267391585788,0.5934119594921831,-0.03571338842384805,0.12224227082442782,FALSE POSITIVE,17,6,2
0,0,1,0,0.036086778180385116,2.20184396480387,-0.886285719034836,-0.4498777639538604,-0.048053934516426325,4.268825208569318,FALSE POSITIVE,8,4,1
0,0,1,0,0.4824251141565131,1.040901406908399,0.9807861157591545,0.2220059763618239,-0.026920054598963263,1.8721329301295884,FALSE POSITIVE,6,10,1
1,0,0,1,-0.08651286812908905,-0.3125955798593648,0.855526866083102,0.0762807121474816,-0.03115226415639504,-0.33345349121128853,FALSE POSITIVE,11,5,7
0,0,1,0,0.4881289136973094,-0.112045192926007,-0.21508521133674322,0.7829837633816372,-0.04689595586124269,0.49297580041619593,FALSE POSITIVE,6,1,1
0,1,0,0,0.18534688077043499,2.210075098102025,-0.2777148361747695,0.19750349830808503,-0.04714017074221221,1.3179851104429459,FALSE POSITIVE,1,10,5
1,0,0,0,-0.08641673667615428,-0.31272139861120796,0.3119489901304212,-0.19324654644364705,-0.04262456301461997,-0.3405533992149611,FALSE POSITIVE,3,5,4
1,0,0,1,-0.08651286812908905,-0.3118536019863454,0.03779667008472134,-0.7825956238414739,-0.04543670387980243,-0.33558346361239033,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08225104038231433,-0.3080755118024923,-0.45851356448076985,-0.6936129403831587,-0.047634105105200726,-0.3417367172155732,CANDIDATE,4,0,0
0,0,1,0,0.041950796809405964,3.655697280495109,-0.964277327323699,-0.05783811509403697,-0.04807139534771231,0.6574570025012766,FALSE POSITIVE,8,10,1
1,1,0,1,-0.08779462083488596,-0.31291071467706555,-0.04492170234286052,-0.12747673693097922,-0.04601024779560335,-0.331441850610248,FALSE POSITIVE,5,5,8
1,0,0,1,-0.08760235792901643,-0.31267789119234635,0.20087003287052557,-0.6613728376808705,-0.04394276699282457,-0.33132351881018673,FALSE POSITIVE,11,5,7
0,1,0,0,0.140581667520478,-0.2520779360989593,-0.6381306017520905,0.4670307568992137,-0.047903652988849584,-0.1579674317205154,FALSE POSITIVE,1,0,5
1,0,1,0,-0.08539133451151676,-0.31174189374872757,0.595554838453559,0.3290431173334207,-0.03778814950543423,-0.3418550490156344,FALSE POSITIVE,17,6,2
0,0,1,0,0.010355592611512202,-0.14193596556016366,0.016526231460486006,0.3922337186299052,-0.04559432487544514,-0.30990546299910793,FALSE POSITIVE,8,1,1
1,1,0,1,0.16435818021301057,-0.21096460115086124,0.4785674260202647,0.34322876252242734,-0.040073505969107054,-0.1230595507024587,FALSE POSITIVE,5,5,8
0,0,1,0,0.012150046399627879,1.3600342036397177,-0.25053594237713545,-0.5736797583306469,-0.047041265491097314,1.4470851043097253,FALSE POSITIVE,8,1,1
0,0,1,0,-0.07061913457720741,-0.28705790086374655,-0.6097700169197766,0.4077089679270036,-0.047872105114017606,-0.29582397879182404,FALSE POSITIVE,8,1,1
0,1,0,1,-0.08747418265843673,-0.31300831240045796,1.672075371046803,-0.3222069572527995,0.012028608370900626,-0.32611691960749356,FALSE POSITIVE,14,2,9
1,0,0,0,-0.08587199177619059,-0.3115807987113208,0.6180069681124741,0.09304556555267143,-0.037342395198943334,-0.33250683681079884,FALSE POSITIVE,3,5,4
0,0,1,0,0.16442226784830047,-0.29402967076728376,1.0812298537069325,0.8319887194891152,-0.023024158408877296,-0.1098063890956033,FALSE POSITIVE,6,6,1
0,0,1,0,0.06665658021364135,4.137924104148439,-0.1595457327067954,-0.3002836874152436,-0.046649432599187905,2.756899799187249,FALSE POSITIVE,8,4,1
0,0,0,0,-0.08612834231734998,-0.3115831504636917,-0.23635564996097855,-0.5968926322762943,-0.04698367434248283,-0.337121777013186,CANDIDATE,4,0,0
0,0,1,0,0.17810497798268243,5.76510156957511,0.48329419015898367,-0.4305337023324876,-0.03997217395838971,1.6564140586180038,FALSE POSITIVE,6,4,1
0,0,1,0,0.059286502155309145,2.299794451051913,-0.7551180141853848,0.1858970613352613,-0.04799723120669079,1.020972292289311,FALSE POSITIVE,8,10,1
0,1,0,0,0.34136822888356344,-0.12626153600810588,1.6614401517346853,0.7662189099764476,0.010660626226216297,-0.27689089078203055,FALSE POSITIVE,1,6,5
0,0,1,0,0.04826342888545573,0.540436743618729,0.03425159698068212,0.5444070033847052,-0.045451146058899994,-0.1358393851090693,FALSE POSITIVE,8,1,1
0,0,1,0,-0.022553408109823387,0.019300176988835602,0.007072703183048077,0.38449609398135615,-0.045654046837369094,-0.14388594751323153,FALSE POSITIVE,8,1,1
0,0,1,0,0.19995886161651968,1.077941506750096,-0.04019493820414156,0.9080753618665155,-0.04597668748597909,1.1524389221573144,FALSE POSITIVE,6,1,1
0,0,1,0,0.37943628424573167,0.7067056362414572,-0.07091890510581482,0.5431173992766137,-0.04616715852014291,1.368986116269327,FALSE POSITIVE,6,1,1
1,0,1,0,0.026697939610422772,-0.26414948101879615,-0.13945698511723978,0.8758352591642271,-0.04654739031736738,-0.251094558368687,FALSE POSITIVE,17,1,2
1,0,1,0,-0.049085689119819365,-0.3046113805601546,2.5737056305074453,0.4605827363587561,0.1217303945786256,-0.13240776290729422,FALSE POSITIVE,17,2,2
0,0,1,0,0.05681912819665009,4.578642498455359,-0.6074066348504172,-0.20743219163265383,-0.047870151868483916,2.421902473213966,FALSE POSITIVE,8,4,1
1,0,0,1,-0.08551950978209645,-0.3111551315321877,-0.5400502458736719,0.4064193638189121,-0.04777941473505535,-0.3368851134130636,FALSE POSITIVE,11,5,7
0,0,1,0,0.5521845051695098,0.7287650734805122,1.8280585876245288,0.5547238362494376,0.025044444714807348,0.8075017249788898,FALSE POSITIVE,6,6,1
0,0,1,0,0.07149519667802466,2.4226735124315106,-0.38879379343466514,0.2052411229566342,-0.04747583302771345,1.9695200015799634,FALSE POSITIVE,8,10,1
1,0,1,1,-0.08612834231734998,-0.3091867147977432,-0.8661969714452804,0.046619817661376635,-0.048047956401308066,-0.3333351594112273,FALSE POSITIVE,10,1,3
0,0,0,0,-0.08484658961155307,-0.31123861874135467,-0.35806982653299185,0.040171797120919006,-0.04739284968716104,-0.33629345441275754,CANDIDATE,4,0,0
0,0,0,0,-0.08571177268796598,-0.31128212616021633,-0.4892375313824431,-0.09136782190441664,-0.047693471931573105,-0.33380848661147217,CANDIDATE,4,0,0
1,0,0,0,-0.08577586032325583,-0.3112162770938311,-0.13709360304788032,-0.3428406229822639,-0.04654034679559439,-0.3374767724133696,FALSE POSITIVE,3,5,4
0,0,1,0,0.15237379241380952,2.9560509501519454,-0.13473022097852083,-0.34541983119844694,-0.04652371461392875,5.189328281245463,FALSE POSITIVE,6,4,1
0,0,1,0,0.8430462379324728,-0.10464893171952212,0.38994059841928413,0.7546124730036237,-0.04152553686099854,-0.21038841914763104,FALSE POSITIVE,6,1,1
0,0,1,0,0.14702247486710743,0.6018527567848188,-0.3616148996370311,0.5521446280332543,-0.04740557537775931,1.9560301763729855,FALSE POSITIVE,6,1,1
0,0,1,0,0.2804849753582104,4.600631383123287,1.4014681241051423,-0.21130100395692836,-0.0070177255851194,2.383681301794195,FALSE POSITIVE,6,10,1
