koi_pdisposition,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad
FALSE POSITIVE,0,0,1,0,30.35
CANDIDATE,0,0,0,0,0.57
FALSE POSITIVE,1,0,0,0,1.26
CANDIDATE,0,0,0,0,1.31
FALSE POSITIVE,1,0,0,0,1.35
CANDIDATE,0,0,0,0,2.98
CANDIDATE,0,0,0,0,3.2
CANDIDATE,0,0,0,0,4.13
CANDIDATE,0,0,0,0,0.79
CANDIDATE,0,0,0,0,0.61
CANDIDATE,0,0,0,0,0.65
FALSE POSITIVE,1,0,0,1,0.92
CANDIDATE,0,0,0,0,2.27
CANDIDATE,0,0,0,0,4.62
CANDIDATE,0,0,0,0,3.31
CANDIDATE,0,0,0,0,6.77
CANDIDATE,0,0,0,0,2.68
FALSE POSITIVE,0,1,0,0,1.21
CANDIDATE,0,0,0,0,1.5
FALSE POSITIVE,1,0,0,1,3.88
CANDIDATE,0,0,0,0,2.8
FALSE POSITIVE,1,0,1,1,9.3
CANDIDATE,0,0,0,0,2.29
CANDIDATE,0,0,0,0,11.76
FALSE POSITIVE,0,1,0,0,14.38
CANDIDATE,0,0,0,0,14.43
FALSE POSITIVE,0,0,1,0,28.66
CANDIDATE,0,0,0,0,0.84
FALSE POSITIVE,0,1,0,0,1.35
CANDIDATE,0,0,0,0,2.31
CANDIDATE,0,0,0,0,2.46
CANDIDATE,0,0,0,0,2.97
CANDIDATE,0,0,0,0,2.42
CANDIDATE,0,0,0,0,2.3
CANDIDATE,0,0,0,0,0.36
CANDIDATE,0,0,0,0,2.51
FALSE POSITIVE,0,0,1,0,3.98
CANDIDATE,0,0,0,0,2.56
CANDIDATE,0,0,0,0,2.89
FALSE POSITIVE,1,0,1,1,1.58
CANDIDATE,0,0,0,0,1.13
CANDIDATE,0,0,0,0,3.89
CANDIDATE,0,0,0,0,1.46
CANDIDATE,0,0,0,0,1.63
CANDIDATE,0,0,0,0,2.54
CANDIDATE,0,0,0,0,3.21
CANDIDATE,0,0,0,0,0.75
FALSE POSITIVE,0,0,1,0,14.88
CANDIDATE,0,0,0,0,3.84
CANDIDATE,0,0,0,0,4.2
CANDIDATE,0,0,0,0,2.98
CANDIDATE,0,0,0,0,2.68
FALSE POSITIVE,0,1,0,0,2.2
CANDIDATE,0,0,0,0,1.59
CANDIDATE,0,0,0,0,2.41
FALSE POSITIVE,0,1,0,0,10.45
FALSE POSITIVE,1,0,1,0,26.6
CANDIDATE,0,0,0,0,2.51
CANDIDATE,0,0,0,0,2.88
CANDIDATE,0,0,0,0,3.29
CANDIDATE,0,0,0,0,2.99
FALSE POSITIVE,0,0,1,0,2.87
CANDIDATE,0,0,0,0,2.08
FALSE POSITIVE,0,1,0,0,0.53
CANDIDATE,0,0,0,0,5.78
CANDIDATE,0,0,0,0,2.41
CANDIDATE,0,0,0,0,2.69
CANDIDATE,0,0,0,0,2.78
CANDIDATE,0,0,0,0,2.47
CANDIDATE,0,0,0,0,1.93
CANDIDATE,0,0,0,0,13.44
CANDIDATE,0,0,0,0,4.17
CANDIDATE,0,0,0,0,2.53
CANDIDATE,0,0,0,0,0.84
CANDIDATE,0,0,0,0,2.94
CANDIDATE,0,0,0,0,2.82
CANDIDATE,0,0,0,0,0.9
CANDIDATE,0,0,0,0,2.22
FALSE POSITIVE,1,0,1,1,4.89
CANDIDATE,0,0,0,0,2.78
FALSE POSITIVE,0,1,0,0,30.53
CANDIDATE,0,0,0,0,2.19
CANDIDATE,0,0,0,0,2.03
CANDIDATE,0,0,0,0,2.87
CANDIDATE,0,0,0,0,2.95
CANDIDATE,0,0,0,0,1.42
CANDIDATE,0,0,0,0,0.99
CANDIDATE,0,0,0,0,1.46
CANDIDATE,0,0,0,0,2.52
CANDIDATE,0,0,0,0,2.04
CANDIDATE,0,0,0,0,2.76
CANDIDATE,0,0,0,0,2.63
FALSE POSITIVE,0,1,0,0,2.15
CANDIDATE,0,0,0,0,1.15
CANDIDATE,0,0,0,0,2.33
CANDIDATE,0,0,0,0,2.6
CANDIDATE,0,0,0,0,3.77
CANDIDATE,0,0,0,0,4.48
FALSE POSITIVE,1,0,0,0,1.29
CANDIDATE,0,0,0,0,10.99
FALSE POSITIVE,0,0,1,0,12.34
FALSE POSITIVE,1,0,0,0,3.23
CANDIDATE,0,0,0,0,1.41
FALSE POSITIVE,0,1,0,0,1.25
CANDIDATE,0,0,0,0,2.48
FALSE POSITIVE,0,1,0,0,9.27
CANDIDATE,0,0,0,0,1.56
CANDIDATE,0,0,0,0,3.46
CANDIDATE,0,0,0,0,4.71
CANDIDATE,0,0,0,0,2.53
CANDIDATE,0,0,0,0,2.97
CANDIDATE,0,0,0,0,2.11
CANDIDATE,0,0,0,0,2.41
CANDIDATE,0,0,0,0,1.92
CANDIDATE,0,0,0,0,9.99
CANDIDATE,0,0,0,0,3.04
CANDIDATE,0,0,0,0,4.04
CANDIDATE,0,0,0,0,21.48
FALSE POSITIVE,0,1,0,0,1.42
FALSE POSITIVE,0,0,1,0,16.84
CANDIDATE,0,0,0,0,2.01
FALSE POSITIVE,0,1,0,0,1.43
CANDIDATE,0,0,0,0,1.37
CANDIDATE,0,0,0,0,1.11
FALSE POSITIVE,1,0,0,0,24.12
CANDIDATE,0,0,0,0,2.9
FALSE POSITIVE,1,0,1,1,19.44
CANDIDATE,0,0,0,0,1.7
FALSE POSITIVE,1,0,1,0,33.1
CANDIDATE,0,0,0,0,2.06
CANDIDATE,0,0,0,0,4.13
CANDIDATE,0,0,0,0,1.58
CANDIDATE,0,0,0,0,3.28
CANDIDATE,0,0,0,0,2.04
CANDIDATE,0,0,0,0,3.33
CANDIDATE,0,0,0,0,2.15
FALSE POSITIVE,0,0,1,0,5.01
CANDIDATE,0,0,0,0,1.71
CANDIDATE,0,0,0,0,2.48
CANDIDATE,0,0,0,0,2.39
CANDIDATE,0,0,0,0,1.87
CANDIDATE,0,0,0,0,4.45
CANDIDATE,0,0,0,0,0.85
CANDIDATE,0,0,0,0,2.35
CANDIDATE,0,0,0,0,2.46
FALSE POSITIVE,1,0,0,1,30.74
FALSE POSITIVE,1,0,0,1,3.35
CANDIDATE,0,0,0,0,4.47
CANDIDATE,0,0,0,0,0.68
CANDIDATE,0,0,0,0,2.94
CANDIDATE,0,0,0,0,1.34
CANDIDATE,0,0,0,0,1.63
CANDIDATE,0,0,0,0,2.46
CANDIDATE,0,0,0,0,1.5
CANDIDATE,0,0,0,0,1.9
FALSE POSITIVE,1,0,1,1,25.59
FALSE POSITIVE,1,0,1,0,1.07
CANDIDATE,0,0,0,0,3.28
CANDIDATE,0,0,0,0,3.58
FALSE POSITIVE,1,0,0,1,0.89
CANDIDATE,0,0,0,0,0.93
CANDIDATE,0,0,0,0,2.37
CANDIDATE,0,0,0,0,2.82
CANDIDATE,0,0,0,0,3.96
CANDIDATE,0,0,0,0,2.17
CANDIDATE,0,0,0,0,1.37
CANDIDATE,0,0,0,0,1.24
CANDIDATE,0,0,0,0,1.56
CANDIDATE,0,0,0,0,2.22
CANDIDATE,0,0,0,0,2.08
CANDIDATE,0,0,0,0,1.9
CANDIDATE,0,0,0,0,2.16
CANDIDATE,0,0,0,0,2.16
CANDIDATE,0,0,0,0,1.3
CANDIDATE,0,0,0,0,1.33
CANDIDATE,0,0,0,0,2.66
CANDIDATE,0,0,0,0,3.95
CANDIDATE,0,0,0,0,2.99
CANDIDATE,0,0,0,0,2.34
FALSE POSITIVE,1,0,1,0,39.14
CANDIDATE,0,0,0,0,2.44
CANDIDATE,0,0,0,0,1.23
CANDIDATE,0,0,0,0,3.56
CANDIDATE,0,0,0,0,3.72
CANDIDATE,0,0,0,0,2.06
CANDIDATE,0,0,0,0,2.26
CANDIDATE,0,0,0,0,2.27
CANDIDATE,0,0,0,0,1.97
FALSE POSITIVE,1,0,1,1,30.33
CANDIDATE,0,0,0,0,1.68
FALSE POSITIVE,0,0,1,0,2.05
CANDIDATE,0,0,0,0,1.19
CANDIDATE,0,0,0,0,2.7
FALSE POSITIVE,1,0,0,1,1.38
CANDIDATE,0,0,0,0,0.95
CANDIDATE,0,0,0,0,2.28
FALSE POSITIVE,1,1,0,0,28.58
CANDIDATE,0,0,0,0,2.3
CANDIDATE,0,0,0,0,2.9
CANDIDATE,0,0,0,0,1.51
CANDIDATE,0,0,0,0,2.76
FALSE POSITIVE,0,0,1,0,35.24
CANDIDATE,0,0,0,0,2.85
CANDIDATE,0,0,0,0,4.17
CANDIDATE,0,0,0,0,1.64
CANDIDATE,0,0,0,0,2.49
CANDIDATE,0,0,0,0,6.07
FALSE POSITIVE,0,0,1,0,41.07
FALSE POSITIVE,1,0,0,0,3.54
FALSE POSITIVE,1,0,0,1,3.46
CANDIDATE,0,0,0,0,2.43
FALSE POSITIVE,0,1,0,0,5.2
FALSE POSITIVE,0,0,1,0,55.59
CANDIDATE,0,0,0,0,2.67
CANDIDATE,0,0,0,0,2.24
CANDIDATE,0,0,0,0,0.48
CANDIDATE,0,0,0,0,1.37
CANDIDATE,0,0,0,0,1.19
CANDIDATE,0,0,0,0,1.45
FALSE POSITIVE,1,0,0,1,1.78
CANDIDATE,0,0,0,0,14.61
FALSE POSITIVE,0,1,0,0,1.58
CANDIDATE,0,0,0,0,1.63
CANDIDATE,0,0,0,0,3.07
FALSE POSITIVE,1,0,0,0,18.91
CANDIDATE,0,0,0,0,8.73
CANDIDATE,0,0,0,0,3.44
FALSE POSITIVE,1,1,0,0,2.35
CANDIDATE,0,0,0,0,1.82
FALSE POSITIVE,0,0,1,0,38.05
FALSE POSITIVE,1,0,1,0,14.0
CANDIDATE,0,0,0,0,2.64
FALSE POSITIVE,1,0,1,0,8.15
CANDIDATE,0,0,0,0,1.66
CANDIDATE,0,0,0,0,3.85
CANDIDATE,0,0,0,0,1.89
CANDIDATE,0,0,0,0,2.14
CANDIDATE,0,0,0,0,2.95
CANDIDATE,0,0,0,0,3.27
CANDIDATE,0,0,0,0,0.99
CANDIDATE,0,0,0,0,3.34
CANDIDATE,0,0,0,0,3.05
CANDIDATE,0,0,0,0,0.63
FALSE POSITIVE,1,0,1,1,25.77
CANDIDATE,0,0,0,0,2.55
CANDIDATE,0,0,0,0,23.26
CANDIDATE,0,0,0,0,2.3
CANDIDATE,0,0,0,0,2.76
CANDIDATE,0,0,0,0,4.15
CANDIDATE,0,0,0,0,4.28
CANDIDATE,0,0,0,0,2.99
CANDIDATE,0,0,0,0,1.67
FALSE POSITIVE,0,0,1,0,15.29
CANDIDATE,0,0,0,0,2.37
CANDIDATE,0,0,0,0,155.12
FALSE POSITIVE,0,1,0,0,10.1
CANDIDATE,0,0,0,0,3.24
CANDIDATE,0,0,0,0,1.39
CANDIDATE,0,0,0,0,10.16
CANDIDATE,0,0,0,0,2.85
CANDIDATE,0,0,0,0,2.74
FALSE POSITIVE,1,1,0,0,1.09
CANDIDATE,0,0,0,0,3.0
FALSE POSITIVE,0,0,1,0,2.22
CANDIDATE,0,0,0,0,2.59
CANDIDATE,0,0,0,0,1.86
CANDIDATE,0,0,0,0,2.7
FALSE POSITIVE,0,0,1,0,2.37
CANDIDATE,0,0,0,0,2.75
CANDIDATE,0,0,0,0,8.03
CANDIDATE,0,0,0,0,1.81
FALSE POSITIVE,0,0,1,0,5.05
FALSE POSITIVE,1,0,1,0,34.82
CANDIDATE,0,0,0,0,0.96
FALSE POSITIVE,0,0,1,0,15.8
FALSE POSITIVE,0,0,1,0,929.36
FALSE POSITIVE,1,0,1,0,7.05
CANDIDATE,0,0,0,0,3.42
CANDIDATE,0,0,0,0,4.03
CANDIDATE,0,0,0,0,0.96
FALSE POSITIVE,1,0,1,1,17.21
FALSE POSITIVE,1,0,0,0,2.96
CANDIDATE,0,0,0,0,1.55
CANDIDATE,0,0,0,0,7.02
CANDIDATE,0,0,0,0,2.6
CANDIDATE,0,0,0,0,1.23
CANDIDATE,0,0,0,0,2.89
CANDIDATE,0,0,0,0,2.7
CANDIDATE,0,0,0,0,3.26
CANDIDATE,0,0,0,0,2.36
CANDIDATE,0,0,0,0,1.28
CANDIDATE,0,0,0,0,5.92
CANDIDATE,0,0,0,0,3.37
FALSE POSITIVE,1,0,0,1,1.4
CANDIDATE,0,0,0,0,2.4
CANDIDATE,0,0,0,0,2.64
CANDIDATE,0,0,0,0,2.16
FALSE POSITIVE,1,0,0,0,2.99
CANDIDATE,0,0,0,0,2.74
CANDIDATE,0,0,0,0,3.18
CANDIDATE,0,0,0,0,1.78
CANDIDATE,0,0,0,0,1.21
CANDIDATE,0,0,0,0,2.86
CANDIDATE,0,0,0,0,0.73
FALSE POSITIVE,0,0,1,0,11.73
CANDIDATE,0,0,0,0,4.96
CANDIDATE,0,0,0,0,3.18
FALSE POSITIVE,0,0,1,0,10.33
CANDIDATE,0,0,0,0,0.51
CANDIDATE,0,0,0,0,2.78
CANDIDATE,0,0,0,0,4.17
FALSE POSITIVE,1,0,1,0,22.39
FALSE POSITIVE,1,0,1,1,25.27
FALSE POSITIVE,0,1,0,0,0.83
CANDIDATE,0,0,0,0,2.55
CANDIDATE,0,0,0,0,1.65
CANDIDATE,0,0,0,0,0.96
CANDIDATE,0,0,0,0,1.94
CANDIDATE,0,0,0,0,1.13
CANDIDATE,0,0,0,0,0.75
FALSE POSITIVE,0,0,1,0,41.57
FALSE POSITIVE,1,0,0,1,32.21
CANDIDATE,0,0,0,0,7.31
CANDIDATE,0,0,0,0,3.0
CANDIDATE,0,0,0,0,2.33
CANDIDATE,0,0,0,0,1.26
CANDIDATE,0,0,0,0,6.17
CANDIDATE,0,0,0,0,4.61
CANDIDATE,0,0,0,0,3.2
CANDIDATE,0,0,0,0,1.36
CANDIDATE,0,0,0,0,3.16
FALSE POSITIVE,0,0,0,1,0.48
FALSE POSITIVE,1,0,1,1,2.01
CANDIDATE,0,0,0,0,2.54
CANDIDATE,0,0,0,0,2.09
CANDIDATE,0,0,0,0,1.56
CANDIDATE,0,0,0,0,2.29
FALSE POSITIVE,0,1,0,0,2.46
FALSE POSITIVE,1,0,1,0,4.06
CANDIDATE,0,0,0,0,4.52
CANDIDATE,0,0,0,0,1.14
CANDIDATE,0,0,0,0,1.29
CANDIDATE,0,0,0,0,0.97
FALSE POSITIVE,0,0,1,0,17.53
FALSE POSITIVE,1,0,0,0,2.77
CANDIDATE,0,0,0,0,7.03
CANDIDATE,0,0,0,0,2.59
CANDIDATE,0,0,0,0,3.08
CANDIDATE,0,0,0,0,1.48
CANDIDATE,0,0,0,0,2.75
CANDIDATE,0,0,0,0,2.84
CANDIDATE,0,0,0,0,2.7
CANDIDATE,0,0,0,0,4.24
CANDIDATE,0,0,0,0,1.63
FALSE POSITIVE,0,1,0,0,1.31
CANDIDATE,0,0,0,0,2.56
CANDIDATE,0,0,0,0,2.1
CANDIDATE,0,0,0,0,2.76
CANDIDATE,0,0,0,0,2.58
CANDIDATE,0,0,0,0,1.61
FALSE POSITIVE,1,0,0,0,29.01
CANDIDATE,0,0,0,0,2.87
CANDIDATE,0,0,0,0,1.44
CANDIDATE,0,0,0,0,2.96
CANDIDATE,0,0,0,0,1.63
CANDIDATE,0,0,0,0,2.98
CANDIDATE,0,0,0,0,1.1
CANDIDATE,0,0,0,0,2.96
FALSE POSITIVE,0,0,1,0,12.23
FALSE POSITIVE,0,0,1,0,9.94
FALSE POSITIVE,0,0,1,0,39.89
CANDIDATE,0,0,0,0,3.8
CANDIDATE,0,0,0,0,2.27
FALSE POSITIVE,1,0,0,1,1.74
FALSE POSITIVE,0,0,1,0,96.08
CANDIDATE,0,0,0,0,2.1
CANDIDATE,0,0,0,0,2.34
CANDIDATE,0,0,0,0,2.24
FALSE POSITIVE,0,0,1,0,10.86
CANDIDATE,0,0,0,0,60.74
FALSE POSITIVE,1,0,0,1,21.69
CANDIDATE,0,0,0,0,11.94
FALSE POSITIVE,1,0,0,0,4.69
CANDIDATE,0,0,0,0,3.46
CANDIDATE,0,0,0,0,1.0
CANDIDATE,0,0,0,0,2.88
CANDIDATE,0,0,0,0,3.2
FALSE POSITIVE,1,0,1,1,3.69
FALSE POSITIVE,0,1,0,0,24.74
CANDIDATE,0,0,0,0,9.11
CANDIDATE,0,0,0,0,5.86
CANDIDATE,0,0,0,0,6.95
CANDIDATE,0,0,0,0,3.07
FALSE POSITIVE,0,1,0,0,2.74
CANDIDATE,0,0,0,0,12.43
CANDIDATE,0,0,0,0,3.13
CANDIDATE,0,0,0,0,2.68
CANDIDATE,0,0,0,0,3.57
CANDIDATE,0,0,0,0,2.61
CANDIDATE,0,0,0,0,0.78
CANDIDATE,0,0,0,0,2.42
FALSE POSITIVE,1,0,1,1,171.85
CANDIDATE,0,0,0,0,1.34
CANDIDATE,0,0,0,0,3.25
FALSE POSITIVE,0,0,1,0,399.93
FALSE POSITIVE,1,0,1,0,4.87
CANDIDATE,0,0,0,0,2.52
FALSE POSITIVE,0,0,1,0,55.2
CANDIDATE,0,0,0,0,3.54
CANDIDATE,0,0,0,0,1.53
CANDIDATE,0,0,0,0,1.11
FALSE POSITIVE,0,0,1,0,7.24
CANDIDATE,0,0,0,0,2.83
CANDIDATE,0,0,0,0,1.21
CANDIDATE,0,0,0,0,3.57
CANDIDATE,0,0,0,0,1.23
CANDIDATE,0,0,0,0,1.41
CANDIDATE,0,0,0,0,3.15
CANDIDATE,0,0,0,0,2.39
FALSE POSITIVE,0,0,1,0,7.37
CANDIDATE,0,0,0,0,2.9
CANDIDATE,0,0,0,0,3.51
CANDIDATE,0,0,0,0,2.89
CANDIDATE,0,0,0,0,2.43
CANDIDATE,0,0,0,0,1.33
CANDIDATE,0,0,0,0,2.22
CANDIDATE,0,0,0,0,1.95
CANDIDATE,0,0,0,0,2.05
CANDIDATE,0,0,0,0,3.11
CANDIDATE,0,0,0,0,1.39
CANDIDATE,0,0,0,0,2.14
FALSE POSITIVE,0,1,0,0,2.05
CANDIDATE,0,0,0,0,3.08
CANDIDATE,0,0,0,0,2.75
CANDIDATE,0,0,0,0,2.54
CANDIDATE,0,0,0,0,16.89
CANDIDATE,0,0,0,0,2.73
FALSE POSITIVE,1,0,0,1,1.26
FALSE POSITIVE,0,0,1,0,1.47
FALSE POSITIVE,0,0,1,0,17.09
CANDIDATE,0,0,0,0,2.16
CANDIDATE,0,0,0,0,2.61
CANDIDATE,0,0,0,0,3.58
CANDIDATE,0,0,0,0,3.62
CANDIDATE,0,0,0,0,3.33
FALSE POSITIVE,0,0,1,0,120.02
CANDIDATE,0,0,0,0,5.19
CANDIDATE,0,0,0,0,2.33
CANDIDATE,0,0,0,0,1.44
FALSE POSITIVE,0,0,1,0,5.16
CANDIDATE,0,0,0,0,2.98
CANDIDATE,0,0,0,0,1.95
CANDIDATE,0,0,0,0,2.01
FALSE POSITIVE,0,0,1,0,60.05
CANDIDATE,0,0,0,0,2.06
FALSE POSITIVE,0,0,1,0,15.45
FALSE POSITIVE,0,0,1,0,116.93
CANDIDATE,0,0,0,0,2.23
CANDIDATE,0,0,0,0,1.42
CANDIDATE,0,0,0,0,1.21
CANDIDATE,0,0,0,0,1.45
CANDIDATE,0,0,0,0,2.78
CANDIDATE,0,0,0,0,1.39
CANDIDATE,0,0,0,0,2.47
CANDIDATE,0,0,0,0,2.44
FALSE POSITIVE,0,0,1,0,21.55
CANDIDATE,0,0,0,0,2.71
CANDIDATE,0,0,0,0,3.27
CANDIDATE,0,0,0,0,5.15
FALSE POSITIVE,1,0,1,1,5.45
CANDIDATE,0,0,0,0,4.43
CANDIDATE,0,0,0,0,1.98
FALSE POSITIVE,1,0,0,0,1.42
CANDIDATE,0,0,0,0,1.33
CANDIDATE,0,0,0,0,1.72
FALSE POSITIVE,1,0,1,1,66.76
CANDIDATE,0,0,0,0,5.47
FALSE POSITIVE,1,0,0,0,1.84
FALSE POSITIVE,1,0,1,0,1.41
CANDIDATE,0,0,0,0,1.75
CANDIDATE,0,0,0,0,1.72
CANDIDATE,0,0,0,0,2.68
CANDIDATE,0,0,0,0,2.47
FALSE POSITIVE,0,0,1,0,384.26
CANDIDATE,0,0,0,0,2.47
FALSE POSITIVE,1,0,0,0,5.89
FALSE POSITIVE,0,0,1,0,42.19
CANDIDATE,0,0,0,0,4.76
CANDIDATE,0,0,0,0,3.92
FALSE POSITIVE,0,0,1,0,0.64
FALSE POSITIVE,1,0,0,0,2.72
CANDIDATE,0,0,0,0,1.53
FALSE POSITIVE,1,0,0,0,0.98
CANDIDATE,0,0,0,0,1.88
CANDIDATE,0,0,0,0,2.61
CANDIDATE,0,0,0,0,3.55
CANDIDATE,0,0,0,0,2.82
CANDIDATE,0,0,0,0,1.85
CANDIDATE,0,0,0,0,2.95
CANDIDATE,0,0,0,0,0.79
FALSE POSITIVE,1,0,1,0,25.79
CANDIDATE,0,0,0,0,2.54
CANDIDATE,0,0,0,0,1.37
CANDIDATE,0,0,0,0,5.86
CANDIDATE,0,0,0,0,2.32
FALSE POSITIVE,0,1,0,0,1.86
CANDIDATE,0,0,0,0,2.71
CANDIDATE,0,0,0,0,2.12
CANDIDATE,0,0,0,0,2.17
CANDIDATE,0,0,0,0,2.12
CANDIDATE,0,0,0,0,1.84
CANDIDATE,0,0,0,0,0.73
CANDIDATE,0,0,0,0,1.29
FALSE POSITIVE,1,0,1,1,35.9
FALSE POSITIVE,0,0,1,0,11.86
CANDIDATE,0,0,0,0,1.77
CANDIDATE,0,0,0,0,0.62
FALSE POSITIVE,0,0,1,0,14.37
CANDIDATE,0,0,0,0,11.16
CANDIDATE,0,0,0,0,1.78
CANDIDATE,0,0,0,0,2.29
CANDIDATE,0,0,0,0,1.37
FALSE POSITIVE,1,0,0,0,1.5
CANDIDATE,0,0,0,0,2.62
CANDIDATE,0,0,0,0,1.58
CANDIDATE,0,0,0,0,3.05
CANDIDATE,0,0,0,0,1.47
CANDIDATE,0,0,0,0,2.69
CANDIDATE,0,0,0,0,0.72
FALSE POSITIVE,1,0,1,1,1.11
FALSE POSITIVE,1,0,1,1,34.19
FALSE POSITIVE,1,0,0,0,3.47
FALSE POSITIVE,0,0,1,0,13.57
CANDIDATE,0,0,0,0,1.82
CANDIDATE,0,0,0,0,9.83
FALSE POSITIVE,1,0,0,1,1.4
CANDIDATE,0,0,0,0,1.5
CANDIDATE,0,0,0,0,1.85
CANDIDATE,0,0,0,0,1.32
CANDIDATE,0,0,0,0,1.29
CANDIDATE,0,0,0,0,3.6
CANDIDATE,0,0,0,0,1.72
CANDIDATE,0,0,0,0,2.87
CANDIDATE,0,0,0,0,2.46
CANDIDATE,0,0,0,0,1.83
FALSE POSITIVE,0,0,1,0,32.76
CANDIDATE,0,0,0,0,6.78
CANDIDATE,0,0,0,0,2.04
CANDIDATE,0,0,0,0,2.11
CANDIDATE,0,0,0,0,2.33
FALSE POSITIVE,1,0,0,1,1.38
CANDIDATE,0,0,0,0,11.26
FALSE POSITIVE,1,0,1,0,48.15
CANDIDATE,0,0,0,0,1.65
CANDIDATE,0,0,0,0,2.72
CANDIDATE,0,0,0,0,0.73
CANDIDATE,0,0,0,0,10.34
FALSE POSITIVE,0,0,1,0,47.58
CANDIDATE,0,0,0,0,3.25
FALSE POSITIVE,1,0,1,1,23.71
CANDIDATE,0,0,0,0,0.82
CANDIDATE,0,0,0,0,3.29
CANDIDATE,0,0,0,0,4.01
CANDIDATE,0,0,0,0,3.55
CANDIDATE,0,0,0,0,1.8
CANDIDATE,0,0,0,0,2.08
FALSE POSITIVE,0,0,1,0,40.36
CANDIDATE,0,0,0,0,2.94
CANDIDATE,0,0,1,0,21.02
CANDIDATE,0,0,0,0,7.65
CANDIDATE,0,0,0,0,2.16
CANDIDATE,0,0,0,0,1.83
FALSE POSITIVE,1,0,0,1,0.73
CANDIDATE,0,0,0,0,1.65
CANDIDATE,0,0,0,0,1.72
CANDIDATE,0,0,0,0,1.47
CANDIDATE,0,0,0,0,0.9
CANDIDATE,0,0,0,0,2.35
FALSE POSITIVE,1,0,0,0,1.1
CANDIDATE,0,0,0,0,1.18
CANDIDATE,0,0,0,0,0.86
CANDIDATE,0,0,0,0,3.1
CANDIDATE,0,0,1,0,16.66
CANDIDATE,0,0,0,0,10.44
CANDIDATE,0,0,0,0,6.34
FALSE POSITIVE,0,0,1,0,14.25
CANDIDATE,0,0,0,0,26.44
CANDIDATE,0,0,0,0,1.44
CANDIDATE,0,0,0,0,2.56
CANDIDATE,0,0,0,0,2.94
CANDIDATE,0,0,0,0,3.95
CANDIDATE,0,0,0,0,3.14
CANDIDATE,0,0,0,0,10.47
FALSE POSITIVE,0,1,0,0,1.54
CANDIDATE,0,0,0,0,2.97
CANDIDATE,0,0,0,0,3.58
CANDIDATE,0,0,0,0,2.13
CANDIDATE,0,0,0,0,2.66
FALSE POSITIVE,0,0,1,0,15.11
CANDIDATE,0,0,0,0,1.42
CANDIDATE,0,0,0,0,1.22
CANDIDATE,0,0,0,0,0.95
CANDIDATE,0,0,0,0,2.7
CANDIDATE,0,0,0,0,2.91
CANDIDATE,0,0,0,0,9.86
FALSE POSITIVE,1,0,0,1,2.17
CANDIDATE,0,0,0,0,3.22
CANDIDATE,0,0,0,0,2.26
FALSE POSITIVE,1,0,0,0,5.84
CANDIDATE,0,0,0,0,1.3
CANDIDATE,0,0,0,0,1.3
CANDIDATE,0,0,0,0,3.36
CANDIDATE,0,0,0,0,3.63
CANDIDATE,0,0,0,0,2.32
CANDIDATE,0,0,0,0,4.71
CANDIDATE,0,0,0,0,1.59
FALSE POSITIVE,1,0,0,0,2.07
CANDIDATE,0,0,0,0,1.43
CANDIDATE,0,0,0,0,68.75
CANDIDATE,0,0,0,0,2.45
CANDIDATE,0,0,0,0,0.99
FALSE POSITIVE,0,1,0,0,0.45
CANDIDATE,0,0,0,0,1.89
CANDIDATE,0,0,0,0,2.99
CANDIDATE,0,0,0,0,0.92
CANDIDATE,0,0,0,0,26.52
FALSE POSITIVE,1,0,1,0,87.21
FALSE POSITIVE,1,0,1,1,50.98
FALSE POSITIVE,0,0,1,0,37.38
FALSE POSITIVE,0,0,1,0,36.0
FALSE POSITIVE,1,0,1,0,1.28
FALSE POSITIVE,0,0,0,1,1.2
CANDIDATE,0,0,0,0,4.59
FALSE POSITIVE,1,1,0,0,0.52
CANDIDATE,0,0,0,0,1.58
FALSE POSITIVE,0,1,0,0,2.21
CANDIDATE,0,0,0,0,1.19
CANDIDATE,0,0,0,0,1.23
FALSE POSITIVE,1,0,1,0,33.96
CANDIDATE,0,0,0,0,1.6
CANDIDATE,0,0,0,0,3.09
FALSE POSITIVE,0,0,1,0,3.78
CANDIDATE,0,0,0,0,1.36
FALSE POSITIVE,0,0,1,0,1.14
FALSE POSITIVE,1,0,0,1,1.51
CANDIDATE,0,0,0,0,1.38
FALSE POSITIVE,1,1,0,0,129.67
FALSE POSITIVE,1,0,0,1,1.49
FALSE POSITIVE,0,0,0,1,6.4
CANDIDATE,0,0,0,0,2.24
FALSE POSITIVE,1,0,1,1,0.9
FALSE POSITIVE,0,0,0,1,1.33
CANDIDATE,0,0,0,0,0.99
FALSE POSITIVE,1,0,1,0,1.41
CANDIDATE,0,0,0,0,0.63
CANDIDATE,0,0,0,0,0.96
CANDIDATE,0,0,0,0,0.8
CANDIDATE,0,0,0,0,2.57
FALSE POSITIVE,0,1,0,1,15.72
FALSE POSITIVE,1,1,0,0,23.2
FALSE POSITIVE,0,0,0,1,1.02
FALSE POSITIVE,1,0,1,1,1.28
CANDIDATE,0,0,0,0,1.71
CANDIDATE,0,0,0,0,1.82
CANDIDATE,0,0,0,0,1.99
FALSE POSITIVE,1,0,0,1,1.06
FALSE POSITIVE,1,0,1,0,1.1
FALSE POSITIVE,0,0,0,1,2.43
CANDIDATE,0,0,0,0,2.68
FALSE POSITIVE,1,0,1,0,3.55
